Expense_ID,Invoice_Date,Department,Cost_Category,Vendor_Name,Amount_Actual,Country
EXP-001624,2025-02-07,Logistics,Warehousing,DHL,1977.94,France
EXP-001625,2025-02-27,Logistics,Warehousing,Local Logistics Providers,491.5,France
EXP-001626,2025-02-15,Logistics,Shipping,Correos,912.62,France
EXP-001627,2025-02-20,Logistics,Packaging,Rajapack,2056.15,France
EXP-001628,2025-02-10,Logistics,Shipping,CTT,199.91,France
EXP-001629,2025-02-06,Logistics,Shipping,Colissimo,2321.86,France
EXP-001630,2025-02-16,Logistics,Shipping,Colissimo,18.92,France
EXP-001631,2025-02-09,Logistics,Warehousing,DHL,62.35,France
EXP-001632,2025-02-05,Logistics,Packaging,Rajapack,123.54,France
EXP-001633,2025-02-18,Logistics,Warehousing,DHL,114.68,France
EXP-001634,2025-02-13,Logistics,Packaging,Rajapack,220.93,France
EXP-001635,2025-02-25,Logistics,Shipping,DHL,645.82,France
EXP-001636,2025-02-24,Logistics,Shipping,DHL,944.72,France
EXP-001637,2025-02-09,Logistics,Shipping,Colissimo,107.42,France
EXP-001638,2025-02-02,Logistics,Warehousing,DHL,547.54,France
EXP-001639,2025-02-08,Logistics,Shipping,Local Logistics Providers,191.06,France
EXP-001640,2025-02-24,Logistics,Warehousing,Local Logistics Providers,938.51,France
EXP-001641,2025-02-22,Logistics,Packaging,Rajapack,752.74,France
EXP-001642,2025-02-11,Logistics,Shipping,Local Logistics Providers,390.65,France
EXP-001643,2025-02-19,Logistics,Shipping,DHL,578.45,France
EXP-001644,2025-02-03,Logistics,Warehousing,Local Logistics Providers,217.52,France
EXP-001645,2025-02-05,Logistics,Shipping,DHL,324.74,France
EXP-001646,2025-02-26,Logistics,Warehousing,Local Logistics Providers,1355.03,France
EXP-001647,2025-02-20,Logistics,Shipping,Colissimo,267.19,France
EXP-001648,2025-02-07,Logistics,Shipping,CTT,295.07,France
EXP-001649,2025-02-10,Logistics,Shipping,Local Logistics Providers,1433.77,France
EXP-001650,2025-02-27,Logistics,Shipping,Correos,79.99,France
EXP-001651,2025-03-27,Logistics,Shipping,DHL,835.89,France
EXP-001652,2025-03-26,Logistics,Shipping,Correos,1201.64,France
EXP-001653,2025-03-26,Logistics,Packaging,Rajapack,538.23,France
EXP-001654,2025-03-26,Logistics,Shipping,Local Logistics Providers,1295.26,France
EXP-001655,2025-03-23,Logistics,Warehousing,Local Logistics Providers,1610.05,France
EXP-001656,2025-03-30,Logistics,Shipping,Colissimo,612.28,France
EXP-001657,2025-03-04,Logistics,Shipping,Colissimo,541.69,France
EXP-001658,2025-03-02,Logistics,Warehousing,Local Logistics Providers,829.62,France
EXP-001659,2025-03-31,Logistics,Shipping,CTT,687.71,France
EXP-001660,2025-03-24,Logistics,Shipping,Correos,600.08,France
EXP-001661,2025-03-17,Logistics,Shipping,Local Logistics Providers,1111.42,France
EXP-001662,2025-03-10,Logistics,Shipping,DHL,479.5,France
EXP-001663,2025-03-19,Logistics,Shipping,Local Logistics Providers,1400.7,France
EXP-001664,2025-03-09,Logistics,Shipping,Local Logistics Providers,206.89,France
EXP-001665,2025-03-31,Logistics,Shipping,DHL,796.41,France
EXP-001666,2025-03-03,Logistics,Packaging,Rajapack,1151.78,France
EXP-001667,2025-03-06,Logistics,Shipping,Colissimo,384.22,France
EXP-001668,2025-03-08,Logistics,Warehousing,DHL,419.66,France
EXP-001669,2025-03-04,Logistics,Warehousing,Local Logistics Providers,193.09,France
EXP-001670,2025-03-22,Logistics,Shipping,Colissimo,544.67,France
EXP-001671,2025-03-21,Logistics,Shipping,DHL,1324.82,France
EXP-001672,2025-03-02,Logistics,Shipping,Local Logistics Providers,1029.85,France
EXP-001673,2025-03-29,Logistics,Warehousing,Local Logistics Providers,426.94,France
EXP-001674,2025-03-02,Logistics,Shipping,CTT,1876.63,France
EXP-001675,2025-03-04,Logistics,Shipping,Colissimo,735.68,France
EXP-001676,2025-03-01,Logistics,Packaging,Rajapack,1200.09,France
EXP-001677,2025-03-30,Logistics,Shipping,CTT,399.83,France
EXP-001678,2025-03-19,Logistics,Warehousing,Local Logistics Providers,373.63,France
EXP-001679,2025-03-23,Logistics,Warehousing,Local Logistics Providers,912.2,France
EXP-001680,2025-03-30,Logistics,Warehousing,Local Logistics Providers,1634.93,France
EXP-001681,2025-03-04,Logistics,Shipping,Correos,1929.14,France
EXP-001682,2025-03-07,Logistics,Shipping,Local Logistics Providers,633.41,France
EXP-001683,2025-03-06,Logistics,Shipping,Correos,719.42,France
EXP-001684,2025-03-02,Logistics,Shipping,DHL,443.69,France
EXP-001685,2025-03-02,Logistics,Shipping,Colissimo,510.47,France
EXP-001686,2025-03-11,Logistics,Warehousing,Local Logistics Providers,1604.23,France
EXP-001687,2025-03-06,Logistics,Shipping,Local Logistics Providers,1535.49,France
EXP-001688,2025-03-07,Logistics,Warehousing,Local Logistics Providers,899.7,France
EXP-001689,2025-03-17,Logistics,Warehousing,DHL,1626.01,France
EXP-001690,2025-03-01,Logistics,Warehousing,DHL,672.16,France
EXP-001691,2025-03-19,Logistics,Shipping,Colissimo,190.12,France
EXP-001692,2025-03-28,Logistics,Shipping,Correos,594.05,France
EXP-001693,2025-03-14,Logistics,Warehousing,Local Logistics Providers,285.64,France
EXP-001694,2025-03-29,Logistics,Shipping,CTT,61.53,France
EXP-001695,2025-03-25,Logistics,Packaging,Rajapack,375.03,France
EXP-001696,2025-03-24,Logistics,Shipping,CTT,1168.87,France
EXP-001697,2025-03-05,Logistics,Shipping,CTT,1268.52,France
EXP-001698,2025-03-03,Logistics,Packaging,Packhelp,480.92,France
EXP-001699,2025-03-02,Logistics,Shipping,Correos,1023.72,France
EXP-001700,2025-03-24,Logistics,Packaging,Rajapack,362.26,France
EXP-001701,2025-03-13,Logistics,Warehousing,DHL,1431.97,France
EXP-001702,2025-03-17,Logistics,Shipping,CTT,413.33,France
EXP-001703,2025-03-17,Logistics,Shipping,Correos,493.14,France
EXP-001704,2025-04-12,Logistics,Shipping,DHL,383.86,France
EXP-001705,2025-04-06,Logistics,Warehousing,DHL,810.87,France
EXP-001706,2025-04-22,Logistics,Shipping,DHL,855.98,France
EXP-001707,2025-04-06,Logistics,Shipping,Colissimo,76.27,France
EXP-001708,2025-04-07,Logistics,Shipping,DHL,943.88,France
EXP-001709,2025-04-14,Logistics,Shipping,CTT,366.72,France
EXP-001710,2025-04-14,Logistics,Shipping,Local Logistics Providers,603.57,France
EXP-001711,2025-04-27,Logistics,Packaging,Rajapack,712.21,France
EXP-001712,2025-04-24,Logistics,Shipping,Colissimo,499.33,France
EXP-001713,2025-04-01,Logistics,Warehousing,Local Logistics Providers,468.07,France
EXP-001714,2025-04-29,Logistics,Warehousing,DHL,202.95,France
EXP-001715,2025-04-18,Logistics,Packaging,Packhelp,348.19,France
EXP-001716,2025-04-06,Logistics,Warehousing,DHL,925.22,France
EXP-001717,2025-04-12,Logistics,Shipping,Colissimo,596.33,France
EXP-001718,2025-04-26,Logistics,Shipping,Correos,1077.45,France
EXP-001719,2025-04-11,Logistics,Packaging,Packhelp,330.61,France
EXP-001720,2025-04-08,Logistics,Shipping,CTT,1205.13,France
EXP-001721,2025-04-16,Logistics,Shipping,CTT,855.97,France
EXP-001722,2025-04-19,Logistics,Warehousing,Local Logistics Providers,243.33,France
EXP-001723,2025-04-11,Logistics,Packaging,Packhelp,982.57,France
EXP-001724,2025-04-13,Logistics,Shipping,CTT,1027.41,France
EXP-001725,2025-04-14,Logistics,Packaging,Packhelp,102.68,France
EXP-001726,2025-04-28,Logistics,Shipping,DHL,2165.72,France
EXP-001727,2025-04-04,Logistics,Shipping,Colissimo,389.09,France
EXP-001728,2025-04-29,Logistics,Warehousing,Local Logistics Providers,347.48,France
EXP-001729,2025-04-04,Logistics,Warehousing,DHL,1749.77,France
EXP-001730,2025-04-09,Logistics,Warehousing,DHL,509.55,France
EXP-001731,2025-04-19,Logistics,Warehousing,DHL,717.25,France
EXP-001732,2025-04-30,Logistics,Shipping,Colissimo,148.13,France
EXP-001733,2025-04-17,Logistics,Warehousing,Local Logistics Providers,487.27,France
EXP-001734,2025-04-28,Logistics,Warehousing,DHL,1010.99,France
EXP-001735,2025-04-17,Logistics,Warehousing,Local Logistics Providers,391.93,France
EXP-001736,2025-04-06,Logistics,Shipping,Local Logistics Providers,982.74,France
EXP-001737,2025-04-17,Logistics,Shipping,Local Logistics Providers,2177.08,France
EXP-001738,2025-04-20,Logistics,Shipping,Correos,904.26,France
EXP-001739,2025-04-29,Logistics,Packaging,Packhelp,724.44,France
EXP-001740,2025-04-24,Logistics,Shipping,Local Logistics Providers,2521.81,France
EXP-001741,2025-04-22,Logistics,Packaging,Rajapack,1567.43,France
EXP-001742,2025-04-29,Logistics,Shipping,Correos,514.11,France
EXP-001743,2025-04-15,Logistics,Warehousing,Local Logistics Providers,1321.2,France
EXP-001744,2025-04-17,Logistics,Packaging,Rajapack,2927.9,France
EXP-001745,2025-04-14,Logistics,Shipping,Local Logistics Providers,1437.78,France
EXP-001746,2025-04-01,Logistics,Shipping,Correos,112.62,France
EXP-001747,2025-04-25,Logistics,Shipping,Colissimo,1608.12,France
EXP-001748,2025-04-25,Logistics,Shipping,DHL,884.1,France
EXP-001749,2025-04-18,Logistics,Packaging,Packhelp,613.77,France
EXP-001750,2025-04-10,Logistics,Shipping,Colissimo,130.71,France
EXP-001751,2025-04-29,Logistics,Shipping,CTT,1026.69,France
EXP-001752,2025-04-20,Logistics,Shipping,CTT,279.49,France
EXP-001753,2025-04-02,Logistics,Shipping,Local Logistics Providers,609.12,France
EXP-001754,2025-04-18,Logistics,Shipping,Local Logistics Providers,168.11,France
EXP-001755,2025-04-15,Logistics,Warehousing,Local Logistics Providers,1061.17,France
EXP-001756,2025-04-27,Logistics,Shipping,CTT,932.74,France
EXP-001757,2025-04-03,Logistics,Shipping,Local Logistics Providers,423.83,France
EXP-001758,2025-04-20,Logistics,Shipping,CTT,1038.58,France
EXP-001759,2025-04-20,Logistics,Shipping,Correos,809.45,France
EXP-001760,2025-04-20,Logistics,Shipping,Correos,910.83,France
EXP-001761,2025-05-15,Logistics,Shipping,DHL,633.22,France
EXP-001762,2025-05-13,Logistics,Shipping,Colissimo,1821.81,France
EXP-001763,2025-05-23,Logistics,Warehousing,DHL,2524.43,France
EXP-001764,2025-05-11,Logistics,Shipping,Correos,269.52,France
EXP-001765,2025-05-16,Logistics,Warehousing,DHL,538.97,France
EXP-001766,2025-05-08,Logistics,Packaging,Rajapack,569.29,France
EXP-001767,2025-05-27,Logistics,Shipping,Correos,275.07,France
EXP-001768,2025-05-25,Logistics,Warehousing,DHL,696.81,France
EXP-001769,2025-05-14,Logistics,Shipping,Colissimo,942.29,France
EXP-001770,2025-05-19,Logistics,Shipping,Colissimo,603.77,France
EXP-001771,2025-05-30,Logistics,Shipping,Colissimo,777.33,France
EXP-001772,2025-05-12,Logistics,Packaging,Rajapack,1628.38,France
EXP-001773,2025-05-04,Logistics,Warehousing,DHL,114.08,France
EXP-001774,2025-05-01,Logistics,Warehousing,DHL,1377.65,France
EXP-001775,2025-05-24,Logistics,Warehousing,Local Logistics Providers,583.87,France
EXP-001776,2025-05-02,Logistics,Warehousing,Local Logistics Providers,1167.48,France
EXP-001777,2025-05-05,Logistics,Shipping,Local Logistics Providers,976.16,France
EXP-001778,2025-05-10,Logistics,Shipping,Local Logistics Providers,437.88,France
EXP-001779,2025-05-12,Logistics,Shipping,CTT,1014.15,France
EXP-001780,2025-05-04,Logistics,Shipping,Colissimo,964.51,France
EXP-001781,2025-05-22,Logistics,Packaging,Packhelp,308.25,France
EXP-001782,2025-05-21,Logistics,Shipping,Colissimo,678.12,France
EXP-001783,2025-05-11,Logistics,Packaging,Packhelp,1370.86,France
EXP-001784,2025-05-24,Logistics,Warehousing,DHL,192.81,France
EXP-001785,2025-05-12,Logistics,Shipping,CTT,1356.93,France
EXP-001786,2025-05-18,Logistics,Shipping,Local Logistics Providers,974.92,France
EXP-001787,2025-05-19,Logistics,Shipping,DHL,204.65,France
EXP-001788,2025-05-22,Logistics,Warehousing,Local Logistics Providers,314.4,France
EXP-001789,2025-05-23,Logistics,Shipping,CTT,713.37,France
EXP-001790,2025-05-19,Logistics,Shipping,Colissimo,415.43,France
EXP-001791,2025-05-23,Logistics,Shipping,DHL,65.39,France
EXP-001792,2025-05-19,Logistics,Shipping,Local Logistics Providers,70.22,France
EXP-001793,2025-05-22,Logistics,Shipping,Colissimo,1060.85,France
EXP-001794,2025-05-14,Logistics,Shipping,Correos,698.3,France
EXP-001795,2025-05-07,Logistics,Warehousing,DHL,998.25,France
EXP-001796,2025-05-01,Logistics,Warehousing,DHL,1220.4,France
EXP-001797,2025-05-09,Logistics,Packaging,Packhelp,1968.65,France
EXP-001798,2025-05-10,Logistics,Shipping,CTT,721.78,France
EXP-001799,2025-05-17,Logistics,Packaging,Packhelp,26.64,France
EXP-001800,2025-05-06,Logistics,Shipping,Correos,2135.31,France
EXP-001801,2025-05-08,Logistics,Shipping,DHL,1162.8,France
EXP-001802,2025-05-20,Logistics,Shipping,Colissimo,679.26,France
EXP-001803,2025-05-06,Logistics,Warehousing,DHL,963.89,France
EXP-001804,2025-05-10,Logistics,Warehousing,Local Logistics Providers,227.07,France
EXP-001805,2025-05-17,Logistics,Packaging,Packhelp,1267.22,France
EXP-001806,2025-05-23,Logistics,Shipping,DHL,1196.42,France
EXP-001807,2025-05-10,Logistics,Shipping,Local Logistics Providers,117.25,France
EXP-001808,2025-05-05,Logistics,Warehousing,DHL,1264.17,France
EXP-001809,2025-05-14,Logistics,Warehousing,DHL,640.9,France
EXP-001810,2025-05-28,Logistics,Warehousing,Local Logistics Providers,1439.65,France
EXP-001811,2025-05-21,Logistics,Shipping,DHL,837.81,France
EXP-001812,2025-05-17,Logistics,Shipping,Colissimo,1084.52,France
EXP-001813,2025-05-29,Logistics,Packaging,Rajapack,147.45,France
EXP-001814,2025-06-01,Logistics,Shipping,Local Logistics Providers,354.98,France
EXP-001815,2025-06-14,Logistics,Warehousing,Local Logistics Providers,447.77,France
EXP-001816,2025-06-22,Logistics,Shipping,Local Logistics Providers,846.32,France
EXP-001817,2025-06-13,Logistics,Shipping,Colissimo,812.07,France
EXP-001818,2025-06-27,Logistics,Packaging,Packhelp,966.03,France
EXP-001819,2025-06-21,Logistics,Shipping,Colissimo,1344.12,France
EXP-001820,2025-06-19,Logistics,Packaging,Packhelp,154.07,France
EXP-001821,2025-06-29,Logistics,Warehousing,DHL,390.98,France
EXP-001822,2025-06-01,Logistics,Shipping,Local Logistics Providers,326.64,France
EXP-001823,2025-06-15,Logistics,Packaging,Packhelp,936.9,France
EXP-001824,2025-06-27,Logistics,Packaging,Rajapack,436.17,France
EXP-001825,2025-06-16,Logistics,Warehousing,Local Logistics Providers,37.51,France
EXP-001826,2025-06-20,Logistics,Packaging,Packhelp,609.33,France
EXP-001827,2025-06-17,Logistics,Packaging,Rajapack,1101.55,France
EXP-001828,2025-06-12,Logistics,Shipping,DHL,2755.09,France
EXP-001829,2025-06-28,Logistics,Warehousing,DHL,970.48,France
EXP-001830,2025-06-16,Logistics,Shipping,Correos,987.03,France
EXP-001831,2025-06-24,Logistics,Packaging,Packhelp,310.58,France
EXP-001832,2025-06-28,Logistics,Shipping,DHL,538.63,France
EXP-001833,2025-06-14,Logistics,Shipping,Correos,283.21,France
EXP-001834,2025-06-09,Logistics,Shipping,DHL,256.85,France
EXP-001835,2025-06-20,Logistics,Shipping,Correos,652.68,France
EXP-001836,2025-06-06,Logistics,Shipping,Colissimo,244.6,France
EXP-001837,2025-06-23,Logistics,Shipping,CTT,131.78,France
EXP-001838,2025-06-09,Logistics,Warehousing,DHL,1708.42,France
EXP-001839,2025-06-24,Logistics,Shipping,Correos,350.87,France
EXP-001840,2025-06-11,Logistics,Shipping,Correos,110.81,France
EXP-001841,2025-06-29,Logistics,Shipping,CTT,1005.05,France
EXP-001842,2025-06-28,Logistics,Packaging,Rajapack,903.86,France
EXP-001843,2025-06-19,Logistics,Shipping,Correos,297.9,France
EXP-001844,2025-06-23,Logistics,Warehousing,Local Logistics Providers,345.36,France
EXP-001845,2025-06-27,Logistics,Shipping,Correos,2478.38,France
EXP-001846,2025-06-28,Logistics,Packaging,Rajapack,440.61,France
EXP-001847,2025-06-23,Logistics,Shipping,Colissimo,752.68,France
EXP-001848,2025-06-23,Logistics,Warehousing,Local Logistics Providers,575.13,France
EXP-001849,2025-06-29,Logistics,Warehousing,DHL,2034.78,France
EXP-001850,2025-06-18,Logistics,Shipping,CTT,2478.06,France
EXP-001851,2025-06-02,Logistics,Shipping,CTT,377.57,France
EXP-001852,2025-06-11,Logistics,Shipping,Colissimo,268.7,France
EXP-001853,2025-06-26,Logistics,Shipping,Correos,571.67,France
EXP-001854,2025-06-14,Logistics,Warehousing,DHL,1038.08,France
EXP-001855,2025-06-29,Logistics,Warehousing,Local Logistics Providers,1151.55,France
EXP-001856,2025-06-14,Logistics,Packaging,Rajapack,1142.68,France
EXP-001857,2025-06-27,Logistics,Shipping,Colissimo,111.32,France
EXP-001858,2025-06-08,Logistics,Shipping,DHL,1968.5,France
EXP-001859,2025-06-19,Logistics,Shipping,Local Logistics Providers,1348.74,France
EXP-001860,2025-06-24,Logistics,Shipping,Local Logistics Providers,1033.53,France
EXP-001861,2025-06-19,Logistics,Shipping,Colissimo,348.79,France
EXP-001862,2025-06-26,Logistics,Packaging,Rajapack,1913.04,France
EXP-001863,2025-06-03,Logistics,Warehousing,DHL,614.58,France
EXP-001864,2025-06-03,Logistics,Shipping,CTT,1088.54,France
EXP-001865,2025-06-09,Logistics,Shipping,DHL,1954.84,France
EXP-001866,2025-06-23,Logistics,Shipping,DHL,904.42,France
EXP-001867,2025-06-25,Logistics,Shipping,CTT,115.58,France
EXP-001868,2025-06-08,Logistics,Warehousing,DHL,947.83,France
EXP-001869,2025-06-25,Logistics,Shipping,Correos,704.27,France
EXP-001870,2025-06-03,Logistics,Warehousing,DHL,510.13,France
EXP-001871,2025-06-08,Logistics,Warehousing,DHL,395.37,France
EXP-001872,2025-07-01,Logistics,Shipping,DHL,348.5,France
EXP-001873,2025-07-12,Logistics,Shipping,CTT,1161.64,France
EXP-001874,2025-07-12,Logistics,Shipping,Colissimo,150.27,France
EXP-001875,2025-07-25,Logistics,Shipping,CTT,2721.32,France
EXP-001876,2025-07-01,Logistics,Warehousing,DHL,323.42,France
EXP-001877,2025-07-09,Logistics,Shipping,Colissimo,643.97,France
EXP-001878,2025-07-09,Logistics,Warehousing,Local Logistics Providers,733.79,France
EXP-001879,2025-07-20,Logistics,Warehousing,DHL,2164.48,France
EXP-001880,2025-07-08,Logistics,Shipping,CTT,233.55,France
EXP-001881,2025-07-21,Logistics,Shipping,Local Logistics Providers,1378.17,France
EXP-001882,2025-07-16,Logistics,Shipping,Colissimo,1063.14,France
EXP-001883,2025-07-03,Logistics,Warehousing,Local Logistics Providers,372.08,France
EXP-001884,2025-07-12,Logistics,Shipping,CTT,827.58,France
EXP-001885,2025-07-02,Logistics,Warehousing,DHL,829.69,France
EXP-001886,2025-07-29,Logistics,Shipping,Correos,255.58,France
EXP-001887,2025-07-30,Logistics,Shipping,CTT,205.36,France
EXP-001888,2025-07-21,Logistics,Packaging,Packhelp,335.14,France
EXP-001889,2025-07-03,Logistics,Shipping,Local Logistics Providers,462.28,France
EXP-001890,2025-07-07,Logistics,Shipping,DHL,2093.31,France
EXP-001891,2025-07-12,Logistics,Shipping,Colissimo,1049.76,France
EXP-001892,2025-07-05,Logistics,Packaging,Packhelp,797.65,France
EXP-001893,2025-07-14,Logistics,Shipping,CTT,1740.15,France
EXP-001894,2025-07-26,Logistics,Shipping,DHL,1109.69,France
EXP-001895,2025-07-29,Logistics,Shipping,Colissimo,558.94,France
EXP-001896,2025-07-26,Logistics,Warehousing,Local Logistics Providers,317.95,France
EXP-001897,2025-07-05,Logistics,Warehousing,DHL,78.33,France
EXP-001898,2025-07-20,Logistics,Shipping,Colissimo,795.21,France
EXP-001899,2025-07-30,Logistics,Shipping,Colissimo,222.17,France
EXP-001900,2025-07-09,Logistics,Shipping,DHL,141.59,France
EXP-001901,2025-07-15,Logistics,Shipping,Local Logistics Providers,109.16,France
EXP-001902,2025-07-01,Logistics,Shipping,CTT,75.55,France
EXP-001903,2025-07-09,Logistics,Shipping,Correos,296.08,France
EXP-001904,2025-07-17,Logistics,Packaging,Packhelp,420.73,France
EXP-001905,2025-07-31,Logistics,Shipping,Colissimo,426.73,France
EXP-001906,2025-07-21,Logistics,Shipping,CTT,272.59,France
EXP-001907,2025-07-22,Logistics,Shipping,Colissimo,939.39,France
EXP-001908,2025-07-31,Logistics,Warehousing,Local Logistics Providers,760.28,France
EXP-001909,2025-07-26,Logistics,Shipping,DHL,1869.05,France
EXP-001910,2025-07-15,Logistics,Shipping,CTT,903.95,France
EXP-001911,2025-07-26,Logistics,Shipping,DHL,2982.31,France
EXP-001912,2025-07-02,Logistics,Shipping,CTT,1863.96,France
EXP-001913,2025-07-26,Logistics,Shipping,Local Logistics Providers,438.13,France
EXP-001914,2025-07-22,Logistics,Shipping,Correos,1190.81,France
EXP-001915,2025-07-06,Logistics,Shipping,Correos,698.29,France
EXP-001916,2025-07-21,Logistics,Packaging,Rajapack,356.31,France
EXP-001917,2025-07-14,Logistics,Shipping,Local Logistics Providers,975.51,France
EXP-001918,2025-07-18,Logistics,Shipping,Correos,731.81,France
EXP-001919,2025-07-09,Logistics,Shipping,DHL,1040.25,France
EXP-001920,2025-07-07,Logistics,Shipping,DHL,1058.6,France
EXP-001921,2025-07-25,Logistics,Shipping,DHL,388.21,France
EXP-001922,2025-07-04,Logistics,Warehousing,DHL,607.53,France
EXP-001923,2025-07-27,Logistics,Warehousing,DHL,280.72,France
EXP-001924,2025-07-29,Logistics,Shipping,Local Logistics Providers,1155.22,France
EXP-001925,2025-07-02,Logistics,Shipping,CTT,325.99,France
EXP-001926,2025-07-17,Logistics,Warehousing,Local Logistics Providers,1087.12,France
EXP-001927,2025-07-18,Logistics,Shipping,Local Logistics Providers,1754.64,France
