order_id,order_line_id,order_date,customer_id,product_id,country,ship_date,delivery_date,ship_mode,quantity,unit_price,discount,gross_sales,discount_amount,net_sales,cogs,return_Amount,return_quantity,net_revenue_after_returns,adjusted_gross_profit
ORD-009789,LINE-017608,2024-06-04,CUST-005552,NVA-TXT-0009,FRANCE,2024-06-04,2024-06-08,Standard,1,130.79,0.00,130.79,0.0000,130.79,20.45,0.00,0,130.79,110.34
ORD-009789,LINE-017609,2024-06-04,CUST-005552,NVA-TXT-0068,FRANCE,2024-06-04,2024-06-08,Standard,3,63.47,0.00,190.41,0.0000,190.41,31.29,0.00,0,190.41,159.12
ORD-009790,LINE-017610,2024-12-25,CUST-006350,NVA-LGT-0018,FRANCE,2024-12-27,2024-12-29,Standard,2,199.55,0.19,399.10,75.8290,323.27,121.66,0.00,0,323.27,201.61
ORD-009790,LINE-017611,2024-12-25,CUST-006350,NVA-DEC-0107,FRANCE,2024-12-27,2024-12-29,Standard,1,257.99,0.19,257.99,49.0181,208.97,17.94,0.00,0,208.97,191.03
ORD-009790,LINE-017612,2024-12-25,CUST-006350,NVA-LGT-0029,FRANCE,2024-12-27,2024-12-29,Standard,1,237.94,0.06,237.94,14.2764,223.66,67.28,0.00,0,223.66,156.38
ORD-009791,LINE-017613,2024-06-17,CUST-015497,NVA-FUR-0016,FRANCE,2024-06-18,2024-06-20,Standard,1,277.96,0.18,277.96,50.0328,227.93,219.62,0.00,0,227.93,8.31
ORD-009791,LINE-017614,2024-06-17,CUST-015497,NVA-TXT-0019,FRANCE,2024-06-18,2024-06-20,Standard,1,207.89,0.13,207.89,27.0257,180.86,26.65,0.00,0,180.86,154.21
ORD-009792,LINE-017615,2024-10-16,CUST-003496,NVA-DEC-0053,FRANCE,2024-10-17,2024-10-20,Express,1,142.14,0.00,142.14,0.0000,142.14,13.10,142.14,1,0.00,-13.10
ORD-009793,LINE-017616,2024-06-28,CUST-004594,NVA-DEC-0039,SPAIN,2024-06-29,2024-07-03,Standard,1,298.59,0.10,298.59,29.8590,268.73,17.31,0.00,0,268.73,251.42
ORD-009793,LINE-017617,2024-06-28,CUST-004594,NVA-LGT-0015,SPAIN,2024-06-29,2024-07-03,Standard,1,591.10,0.15,591.10,88.6650,502.44,98.18,502.44,1,0.00,-98.18
ORD-009793,LINE-017618,2024-06-28,CUST-004594,NVA-LGT-0055,SPAIN,2024-06-29,2024-07-03,Standard,1,308.66,0.18,308.66,55.5588,253.10,86.16,253.10,1,0.00,-86.16
ORD-009794,LINE-017619,2024-06-10,CUST-007644,NVA-FUR-0003,SPAIN,2024-06-11,2024-06-17,Standard,3,248.12,0.00,744.36,0.0000,744.36,570.87,0.00,0,744.36,173.49
ORD-009794,LINE-017620,2024-06-10,CUST-007644,NVA-FUR-0009,SPAIN,2024-06-11,2024-06-17,Standard,1,601.87,0.00,601.87,0.0000,601.87,343.49,0.00,0,601.87,258.38
ORD-009794,LINE-017621,2024-06-10,CUST-007644,NVA-LGT-0040,SPAIN,2024-06-11,2024-06-17,Standard,3,146.45,0.00,439.35,0.0000,439.35,176.64,0.00,0,439.35,262.71
ORD-009795,LINE-017622,2024-03-03,CUST-008562,NVA-FUR-0089,SPAIN,2024-03-04,2024-03-10,Premium,1,488.44,0.00,488.44,0.0000,488.44,308.79,0.00,0,488.44,179.65
ORD-009796,LINE-017623,2024-06-26,CUST-006603,NVA-FUR-0029,FRANCE,2024-06-27,2024-06-30,Standard,2,358.74,0.22,717.48,157.8456,559.63,519.04,0.00,0,559.63,40.59
ORD-009797,LINE-017624,2024-11-03,CUST-001808,NVA-DEC-0074,FRANCE,2024-11-04,2024-11-09,Standard,1,118.05,0.29,118.05,34.2345,83.82,11.40,83.82,1,0.00,-11.40
ORD-009797,LINE-017625,2024-11-03,CUST-001808,NVA-TXT-0091,FRANCE,2024-11-04,2024-11-09,Standard,1,219.22,0.27,219.22,59.1894,160.03,22.92,0.00,0,160.03,137.11
ORD-009798,LINE-017626,2024-10-07,CUST-002698,NVA-FUR-0007,FRANCE,2024-10-08,2024-10-11,Standard,1,298.74,0.05,298.74,14.9370,283.80,160.77,283.80,1,0.00,-160.77
ORD-009799,LINE-017627,2024-09-24,CUST-009112,NVA-TXT-0056,SPAIN,2024-09-25,2024-09-29,Standard,1,281.60,0.07,281.60,19.7120,261.89,28.11,0.00,0,261.89,233.78
ORD-009799,LINE-017628,2024-09-24,CUST-009112,NVA-DEC-0071,SPAIN,2024-09-25,2024-09-29,Standard,1,62.00,0.00,62.00,0.0000,62.00,5.79,0.00,0,62.00,56.21
ORD-009799,LINE-017629,2024-09-24,CUST-009112,NVA-DEC-0074,SPAIN,2024-09-25,2024-09-29,Standard,1,121.31,0.00,121.31,0.0000,121.31,11.40,0.00,0,121.31,109.91
ORD-009799,LINE-017630,2024-09-24,CUST-009112,NVA-TXT-0071,SPAIN,2024-09-25,2024-09-29,Standard,1,303.94,0.00,303.94,0.0000,303.94,41.95,303.94,1,0.00,-41.95
ORD-009800,LINE-017631,2024-09-06,CUST-016129,NVA-TXT-0038,PORTUGAL,2024-09-07,2024-09-12,Standard,1,110.09,0.05,110.09,5.5045,104.59,20.48,0.00,0,104.59,84.11
ORD-009800,LINE-017632,2024-09-06,CUST-016129,NVA-DEC-0093,PORTUGAL,2024-09-07,2024-09-12,Standard,2,300.79,0.03,601.58,18.0474,583.53,42.70,0.00,0,583.53,540.83
ORD-009801,LINE-017633,2024-12-07,CUST-002447,NVA-TXT-0071,FRANCE,2024-12-08,2024-12-13,Standard,1,331.08,0.06,331.08,19.8648,311.22,41.95,0.00,0,311.22,269.27
ORD-009802,LINE-017634,2024-06-12,CUST-007665,NVA-FUR-0094,FRANCE,2024-06-13,2024-06-15,Standard,1,468.52,0.04,468.52,18.7408,449.78,281.69,0.00,0,449.78,168.09
ORD-009802,LINE-017635,2024-06-12,CUST-007665,NVA-FUR-0080,FRANCE,2024-06-13,2024-06-15,Standard,1,875.91,0.08,875.91,70.0728,805.84,414.48,805.84,1,0.00,-414.48
ORD-009803,LINE-017636,2024-05-23,CUST-009923,NVA-TXT-0017,FRANCE,2024-05-24,2024-05-29,Standard,1,367.92,0.00,367.92,0.0000,367.92,48.00,0.00,0,367.92,319.92
ORD-009804,LINE-017637,2024-01-03,CUST-016276,NVA-LGT-0067,SPAIN,2024-01-04,2024-01-09,Standard,1,519.31,0.20,519.31,103.8620,415.45,115.88,0.00,0,415.45,299.57
ORD-009804,LINE-017638,2024-01-03,CUST-016276,NVA-LGT-0040,SPAIN,2024-01-04,2024-01-09,Standard,1,172.54,0.27,172.54,46.5858,125.95,58.88,0.00,0,125.95,67.07
ORD-009805,LINE-017639,2024-12-27,CUST-018583,NVA-FUR-0003,SPAIN,2024-12-27,2025-01-02,Express,2,249.75,0.06,499.50,29.9700,469.53,380.58,0.00,0,469.53,88.95
ORD-009805,LINE-017640,2024-12-27,CUST-018583,NVA-TXT-0075,SPAIN,2024-12-27,2025-01-02,Express,2,135.66,0.08,271.32,21.7056,249.61,47.00,0.00,0,249.61,202.61
ORD-009805,LINE-017641,2024-12-27,CUST-018583,NVA-LGT-0040,SPAIN,2024-12-27,2025-01-02,Express,1,176.80,0.08,176.80,14.1440,162.66,58.88,0.00,0,162.66,103.78
ORD-009806,LINE-017642,2024-01-14,CUST-004636,NVA-TXT-0017,FRANCE,2024-01-15,2024-01-20,Standard,1,352.00,0.16,352.00,56.3200,295.68,48.00,0.00,0,295.68,247.68
ORD-009807,LINE-017643,2024-04-20,CUST-019948,NVA-LGT-0068,FRANCE,2024-04-21,2024-04-26,Express,2,138.21,0.05,276.42,13.8210,262.60,93.84,0.00,0,262.60,168.76
ORD-009807,LINE-017644,2024-04-20,CUST-019948,NVA-LGT-0067,FRANCE,2024-04-21,2024-04-26,Express,1,585.00,0.00,585.00,0.0000,585.00,115.88,0.00,0,585.00,469.12
ORD-009808,LINE-017645,2024-06-27,CUST-011603,NVA-LGT-0018,FRANCE,2024-06-27,2024-07-02,Express,1,212.69,0.25,212.69,53.1725,159.52,60.83,0.00,0,159.52,98.69
ORD-009809,LINE-017646,2024-05-29,CUST-011188,NVA-FUR-0050,FRANCE,2024-05-31,2024-06-05,Express,1,467.75,0.00,467.75,0.0000,467.75,243.44,0.00,0,467.75,224.31
ORD-009809,LINE-017647,2024-05-29,CUST-011188,NVA-DEC-0047,FRANCE,2024-05-31,2024-06-05,Express,1,102.11,0.02,102.11,2.0422,100.07,9.74,0.00,0,100.07,90.33
ORD-009809,LINE-017648,2024-05-29,CUST-011188,NVA-LGT-0046,FRANCE,2024-05-31,2024-06-05,Express,1,272.52,0.00,272.52,0.0000,272.52,81.46,0.00,0,272.52,191.06
ORD-009809,LINE-017649,2024-05-29,CUST-011188,NVA-TXT-0083,FRANCE,2024-05-31,2024-06-05,Express,1,385.14,0.03,385.14,11.5542,373.59,39.45,0.00,0,373.59,334.14
ORD-009810,LINE-017650,2024-01-22,CUST-002138,NVA-LGT-0038,FRANCE,2024-01-24,2024-01-26,Express,2,433.52,0.29,867.04,251.4416,615.60,193.66,0.00,0,615.60,421.94
ORD-009810,LINE-017651,2024-01-22,CUST-002138,NVA-DEC-0103,FRANCE,2024-01-24,2024-01-26,Express,1,76.25,0.21,76.25,16.0125,60.24,7.07,0.00,0,60.24,53.17
ORD-009811,LINE-017652,2024-08-20,CUST-016532,NVA-LGT-0068,FRANCE,2024-08-21,2024-08-23,Standard,1,132.14,0.03,132.14,3.9642,128.18,46.92,0.00,0,128.18,81.26
ORD-009811,LINE-017653,2024-08-20,CUST-016532,NVA-LGT-0029,FRANCE,2024-08-21,2024-08-23,Standard,1,242.09,0.03,242.09,7.2627,234.83,67.28,0.00,0,234.83,167.55
ORD-009812,LINE-017654,2024-12-25,CUST-010766,NVA-TXT-0001,FRANCE,2024-12-26,2024-12-31,Standard,1,101.97,0.13,101.97,13.2561,88.71,12.10,0.00,0,88.71,76.61
ORD-009812,LINE-017655,2024-12-25,CUST-010766,NVA-DEC-0093,FRANCE,2024-12-26,2024-12-31,Standard,1,272.70,0.15,272.70,40.9050,231.80,21.35,0.00,0,231.80,210.45
ORD-009813,LINE-017656,2024-03-07,CUST-004372,NVA-FUR-0009,FRANCE,2024-03-08,2024-03-10,Standard,2,598.19,0.09,1196.38,107.6742,1088.71,686.98,0.00,0,1088.71,401.73
ORD-009813,LINE-017657,2024-03-07,CUST-004372,NVA-LGT-0037,FRANCE,2024-03-08,2024-03-10,Standard,1,345.44,0.00,345.44,0.0000,345.44,69.19,0.00,0,345.44,276.25
ORD-009814,LINE-017658,2024-02-22,CUST-012197,NVA-LGT-0032,FRANCE,2024-02-24,2024-02-29,Standard,1,102.06,0.09,102.06,9.1854,92.87,35.30,0.00,0,92.87,57.57
ORD-009815,LINE-017659,2024-01-22,CUST-017016,NVA-TXT-0002,FRANCE,2024-01-24,2024-01-27,Standard,2,358.70,0.14,717.40,100.4360,616.96,73.28,0.00,0,616.96,543.68
ORD-009815,LINE-017660,2024-01-22,CUST-017016,NVA-TXT-0009,FRANCE,2024-01-24,2024-01-27,Standard,1,126.16,0.10,126.16,12.6160,113.54,20.45,0.00,0,113.54,93.09
ORD-009816,LINE-017661,2024-12-06,CUST-013888,NVA-KDN-0009,SPAIN,2024-12-07,2024-12-13,Standard,2,118.58,0.17,237.16,40.3172,196.84,19.90,0.00,0,196.84,176.94
ORD-009817,LINE-017662,2024-09-25,CUST-011256,NVA-FUR-0028,FRANCE,2024-09-25,2024-09-27,Premium,3,1083.39,0.00,3250.17,0.0000,3250.17,1573.08,0.00,0,3250.17,1677.09
ORD-009817,LINE-017663,2024-09-25,CUST-011256,NVA-TXT-0078,FRANCE,2024-09-25,2024-09-27,Premium,3,154.97,0.07,464.91,32.5437,432.37,84.09,0.00,0,432.37,348.28
ORD-009817,LINE-017664,2024-09-25,CUST-011256,NVA-DEC-0068,FRANCE,2024-09-25,2024-09-27,Premium,1,289.02,0.07,289.02,20.2314,268.79,21.41,0.00,0,268.79,247.38
ORD-009818,LINE-017665,2024-05-27,CUST-018494,NVA-FUR-0046,SPAIN,2024-05-29,2024-06-01,Standard,1,353.52,0.00,353.52,0.0000,353.52,190.20,0.00,0,353.52,163.32
ORD-009819,LINE-017666,2024-12-16,CUST-004503,NVA-DEC-0112,FRANCE,2024-12-18,2024-12-20,Standard,2,226.00,0.13,452.00,58.7600,393.24,29.96,0.00,0,393.24,363.28
ORD-009820,LINE-017667,2024-01-24,CUST-001536,NVA-DEC-0047,FRANCE,2024-01-25,2024-01-30,Standard,2,103.51,0.13,207.02,26.9126,180.11,19.48,0.00,0,180.11,160.63
ORD-009821,LINE-017668,2024-12-02,CUST-008078,NVA-FUR-0063,SPAIN,2024-12-02,2024-12-05,Standard,1,572.62,0.19,572.62,108.7978,463.82,351.67,0.00,0,463.82,112.15
ORD-009821,LINE-017669,2024-12-02,CUST-008078,NVA-DEC-0081,SPAIN,2024-12-02,2024-12-05,Standard,1,178.28,0.15,178.28,26.7420,151.54,12.44,0.00,0,151.54,139.10
ORD-009822,LINE-017670,2024-03-19,CUST-015792,NVA-LGT-0007,FRANCE,2024-03-20,2024-03-23,Standard,1,321.48,0.00,321.48,0.0000,321.48,71.52,0.00,0,321.48,249.96
ORD-009822,LINE-017671,2024-03-19,CUST-015792,NVA-LGT-0040,FRANCE,2024-03-20,2024-03-23,Standard,1,168.79,0.00,168.79,0.0000,168.79,58.88,0.00,0,168.79,109.91
ORD-009823,LINE-017672,2024-09-21,CUST-001204,NVA-TXT-0011,FRANCE,2024-09-23,2024-09-28,Premium,2,132.39,0.00,264.78,0.0000,264.78,48.62,0.00,0,264.78,216.16
ORD-009823,LINE-017673,2024-09-21,CUST-001204,NVA-DEC-0123,FRANCE,2024-09-23,2024-09-28,Premium,1,124.33,0.09,124.33,11.1897,113.14,12.53,0.00,0,113.14,100.61
ORD-009824,LINE-017674,2024-10-05,CUST-007437,NVA-FUR-0031,FRANCE,2024-10-05,2024-10-07,Standard,2,604.39,0.00,1208.78,0.0000,1208.78,711.52,1208.78,2,0.00,-711.52
ORD-009824,LINE-017675,2024-10-05,CUST-007437,NVA-FUR-0005,FRANCE,2024-10-05,2024-10-07,Standard,1,619.88,0.00,619.88,0.0000,619.88,362.03,0.00,0,619.88,257.85
ORD-009825,LINE-017676,2024-08-14,CUST-011686,NVA-FUR-0030,FRANCE,2024-08-15,2024-08-17,Standard,1,494.70,0.00,494.70,0.0000,494.70,288.19,0.00,0,494.70,206.51
ORD-009825,LINE-017677,2024-08-14,CUST-011686,NVA-TXT-0035,FRANCE,2024-08-15,2024-08-17,Standard,1,176.98,0.03,176.98,5.3094,171.67,22.94,0.00,0,171.67,148.73
ORD-009825,LINE-017678,2024-08-14,CUST-011686,NVA-TXT-0053,FRANCE,2024-08-15,2024-08-17,Standard,1,338.73,0.05,338.73,16.9365,321.79,34.51,0.00,0,321.79,287.28
ORD-009826,LINE-017679,2024-01-29,CUST-002133,NVA-TXT-0011,FRANCE,2024-01-30,2024-02-02,Standard,1,130.40,0.12,130.40,15.6480,114.75,24.31,0.00,0,114.75,90.44
ORD-009827,LINE-017680,2024-09-03,CUST-019871,NVA-LGT-0040,FRANCE,2024-09-04,2024-09-09,Express,1,173.99,0.00,173.99,0.0000,173.99,58.88,0.00,0,173.99,115.11
ORD-009828,LINE-017681,2024-11-06,CUST-017274,NVA-FUR-0078,FRANCE,2024-11-07,2024-11-12,Standard,1,790.78,0.27,790.78,213.5106,577.27,303.37,0.00,0,577.27,273.90
ORD-009829,LINE-017682,2024-12-10,CUST-006082,NVA-TXT-0011,FRANCE,2024-12-11,2024-12-16,Standard,1,128.02,0.20,128.02,25.6040,102.42,24.31,102.42,1,0.00,-24.31
ORD-009829,LINE-017683,2024-12-10,CUST-006082,NVA-DEC-0051,FRANCE,2024-12-11,2024-12-16,Standard,1,58.46,0.19,58.46,11.1074,47.35,5.16,0.00,0,47.35,42.19
ORD-009830,LINE-017684,2024-09-14,CUST-018111,NVA-FUR-0010,FRANCE,2024-09-15,2024-09-18,Standard,1,799.32,0.08,799.32,63.9456,735.37,455.52,0.00,0,735.37,279.85
ORD-009831,LINE-017685,2024-08-14,CUST-017556,NVA-LGT-0002,SPAIN,2024-08-15,2024-08-19,Express,1,140.25,0.05,140.25,7.0125,133.24,36.70,0.00,0,133.24,96.54
ORD-009831,LINE-017686,2024-08-14,CUST-017556,NVA-DEC-0027,SPAIN,2024-08-15,2024-08-19,Express,1,96.53,0.00,96.53,0.0000,96.53,6.65,0.00,0,96.53,89.88
ORD-009832,LINE-017687,2024-11-29,CUST-011887,NVA-LGT-0032,FRANCE,2024-11-29,2024-12-02,Standard,1,95.44,0.19,95.44,18.1336,77.31,35.30,0.00,0,77.31,42.01
ORD-009832,LINE-017688,2024-11-29,CUST-011887,NVA-DEC-0109,FRANCE,2024-11-29,2024-12-02,Standard,1,404.42,0.24,404.42,97.0608,307.36,21.87,0.00,0,307.36,285.49
ORD-009832,LINE-017689,2024-11-29,CUST-011887,NVA-DEC-0017,FRANCE,2024-11-29,2024-12-02,Standard,2,245.34,0.16,490.68,78.5088,412.17,34.96,0.00,0,412.17,377.21
ORD-009833,LINE-017690,2024-03-18,CUST-011202,NVA-FUR-0081,SPAIN,2024-03-20,2024-03-23,Standard,3,985.58,0.00,2956.74,0.0000,2956.74,1415.13,0.00,0,2956.74,1541.61
ORD-009834,LINE-017691,2024-12-25,CUST-018396,NVA-TXT-0025,SPAIN,2024-12-25,2024-12-30,Standard,1,411.92,0.10,411.92,41.1920,370.73,38.36,0.00,0,370.73,332.37
ORD-009835,LINE-017692,2024-12-04,CUST-002106,NVA-DEC-0044,FRANCE,2024-12-06,2024-12-11,Standard,1,159.46,0.16,159.46,25.5136,133.95,11.66,0.00,0,133.95,122.29
ORD-009835,LINE-017693,2024-12-04,CUST-002106,NVA-TXT-0077,FRANCE,2024-12-06,2024-12-11,Standard,5,341.96,0.05,1709.80,85.4900,1624.31,229.35,0.00,0,1624.31,1394.96
ORD-009836,LINE-017694,2024-10-04,CUST-019009,NVA-DEC-0040,FRANCE,2024-10-05,2024-10-09,Standard,1,188.00,0.06,188.00,11.2800,176.72,14.45,0.00,0,176.72,162.27
ORD-009836,LINE-017695,2024-10-04,CUST-019009,NVA-LGT-0069,FRANCE,2024-10-05,2024-10-09,Standard,3,365.94,0.00,1097.82,0.0000,1097.82,223.20,0.00,0,1097.82,874.62
ORD-009836,LINE-017696,2024-10-04,CUST-019009,NVA-TXT-0031,FRANCE,2024-10-05,2024-10-09,Standard,2,340.78,0.00,681.56,0.0000,681.56,70.88,0.00,0,681.56,610.68
ORD-009837,LINE-017697,2024-01-17,CUST-000146,NVA-DEC-0123,FRANCE,2024-01-18,2024-01-22,Standard,1,143.98,0.15,143.98,21.5970,122.38,12.53,0.00,0,122.38,109.85
ORD-009837,LINE-017698,2024-01-17,CUST-000146,NVA-DEC-0051,FRANCE,2024-01-18,2024-01-22,Standard,1,51.35,0.16,51.35,8.2160,43.13,5.16,0.00,0,43.13,37.97
ORD-009838,LINE-017699,2024-04-18,CUST-004053,NVA-LGT-0013,FRANCE,2024-04-20,2024-04-22,Standard,1,336.71,0.09,336.71,30.3039,306.41,66.51,0.00,0,306.41,239.90
ORD-009839,LINE-017700,2024-10-27,CUST-011774,NVA-FUR-0010,FRANCE,2024-10-27,2024-10-30,Standard,1,747.40,0.10,747.40,74.7400,672.66,455.52,0.00,0,672.66,217.14
ORD-009839,LINE-017701,2024-10-27,CUST-011774,NVA-FUR-0095,FRANCE,2024-10-27,2024-10-30,Standard,3,1079.33,0.00,3237.99,0.0000,3237.99,1409.88,0.00,0,3237.99,1828.11
ORD-009839,LINE-017702,2024-10-27,CUST-011774,NVA-LGT-0068,FRANCE,2024-10-27,2024-10-30,Standard,1,147.16,0.00,147.16,0.0000,147.16,46.92,0.00,0,147.16,100.24
ORD-009840,LINE-017703,2024-07-17,CUST-009597,NVA-FUR-0066,FRANCE,2024-07-18,2024-07-22,Standard,1,578.24,0.09,578.24,52.0416,526.20,313.09,0.00,0,526.20,213.11
ORD-009840,LINE-017704,2024-07-17,CUST-009597,NVA-LGT-0032,FRANCE,2024-07-18,2024-07-22,Standard,1,98.69,0.00,98.69,0.0000,98.69,35.30,0.00,0,98.69,63.39
ORD-009841,LINE-017705,2024-11-07,CUST-005449,NVA-TXT-0042,FRANCE,2024-11-09,2024-11-14,Standard,3,192.95,0.32,578.85,185.2320,393.62,80.82,0.00,0,393.62,312.80
ORD-009842,LINE-017706,2024-01-03,CUST-004293,NVA-FUR-0044,FRANCE,2024-01-04,2024-01-08,Standard,1,449.53,0.27,449.53,121.3731,328.16,287.36,0.00,0,328.16,40.80
ORD-009843,LINE-017707,2024-03-21,CUST-011343,NVA-LGT-0012,FRANCE,2024-03-22,2024-03-24,Express,1,356.63,0.00,356.63,0.0000,356.63,72.94,0.00,0,356.63,283.69
ORD-009843,LINE-017708,2024-03-21,CUST-011343,NVA-LGT-0074,FRANCE,2024-03-22,2024-03-24,Express,1,674.68,0.00,674.68,0.0000,674.68,102.31,0.00,0,674.68,572.37
ORD-009844,LINE-017709,2024-04-03,CUST-017816,NVA-TXT-0038,FRANCE,2024-04-03,2024-04-05,Standard,1,119.72,0.00,119.72,0.0000,119.72,20.48,0.00,0,119.72,99.24
ORD-009845,LINE-017710,2024-04-06,CUST-002202,NVA-KDN-0039,FRANCE,2024-04-07,2024-04-09,Standard,3,389.77,0.03,1169.31,35.0793,1134.23,74.70,0.00,0,1134.23,1059.53
ORD-009846,LINE-017711,2024-12-15,CUST-019566,NVA-TXT-0077,PORTUGAL,2024-12-16,2024-12-23,Standard,2,324.78,0.17,649.56,110.4252,539.13,91.74,0.00,0,539.13,447.39
ORD-009847,LINE-017712,2024-08-24,CUST-016409,NVA-FUR-0044,FRANCE,2024-08-24,2024-08-28,Standard,1,494.26,0.07,494.26,34.5982,459.66,287.36,0.00,0,459.66,172.30
ORD-009847,LINE-017713,2024-08-24,CUST-016409,NVA-FUR-0057,FRANCE,2024-08-24,2024-08-28,Standard,3,196.48,0.04,589.44,23.5776,565.86,435.24,0.00,0,565.86,130.62
ORD-009848,LINE-017714,2024-11-01,CUST-019312,NVA-FUR-0066,FRANCE,2024-11-02,2024-11-05,Standard,1,477.23,0.33,477.23,157.4859,319.74,313.09,0.00,0,319.74,6.65
ORD-009848,LINE-017715,2024-11-01,CUST-019312,NVA-LGT-0029,FRANCE,2024-11-02,2024-11-05,Standard,3,242.75,0.25,728.25,182.0625,546.19,201.84,0.00,0,546.19,344.35
ORD-009849,LINE-017716,2024-07-19,CUST-001016,NVA-DEC-0040,FRANCE,2024-07-20,2024-07-25,Express,2,184.02,0.00,368.04,0.0000,368.04,28.90,0.00,0,368.04,339.14
ORD-009849,LINE-017717,2024-07-19,CUST-001016,NVA-DEC-0068,FRANCE,2024-07-20,2024-07-25,Express,1,270.48,0.00,270.48,0.0000,270.48,21.41,0.00,0,270.48,249.07
ORD-009849,LINE-017718,2024-07-19,CUST-001016,NVA-LGT-0021,FRANCE,2024-07-20,2024-07-25,Express,1,176.53,0.03,176.53,5.2959,171.23,44.88,0.00,0,171.23,126.35
ORD-009849,LINE-017719,2024-07-19,CUST-001016,NVA-TXT-0029,FRANCE,2024-07-20,2024-07-25,Express,2,294.95,0.00,589.90,0.0000,589.90,58.66,0.00,0,589.90,531.24
ORD-009849,LINE-017720,2024-07-19,CUST-001016,NVA-DEC-0012,FRANCE,2024-07-20,2024-07-25,Express,1,161.57,0.06,161.57,9.6942,151.88,15.14,0.00,0,151.88,136.74
ORD-009850,LINE-017721,2024-01-04,CUST-011863,NVA-FUR-0085,FRANCE,2024-01-05,2024-01-09,Standard,1,558.93,0.27,558.93,150.9111,408.02,334.67,0.00,0,408.02,73.35
ORD-009851,LINE-017722,2024-05-16,CUST-014473,NVA-FUR-0071,FRANCE,2024-05-17,2024-05-22,Standard,1,251.76,0.04,251.76,10.0704,241.69,200.98,241.69,1,0.00,-200.98
ORD-009851,LINE-017723,2024-05-16,CUST-014473,NVA-TXT-0082,FRANCE,2024-05-17,2024-05-22,Standard,2,433.27,0.00,866.54,0.0000,866.54,104.24,0.00,0,866.54,762.30
ORD-009851,LINE-017724,2024-05-16,CUST-014473,NVA-FUR-0089,FRANCE,2024-05-17,2024-05-22,Standard,1,580.46,0.09,580.46,52.2414,528.22,308.79,0.00,0,528.22,219.43
ORD-009852,LINE-017725,2024-05-16,CUST-004182,NVA-TXT-0046,FRANCE,2024-05-16,2024-05-21,Standard,1,399.30,0.00,399.30,0.0000,399.30,37.38,0.00,0,399.30,361.92
ORD-009853,LINE-017726,2024-07-17,CUST-004958,NVA-FUR-0001,SPAIN,2024-07-18,2024-07-22,Standard,1,450.35,0.00,450.35,0.0000,450.35,267.60,0.00,0,450.35,182.75
ORD-009853,LINE-017727,2024-07-17,CUST-004958,NVA-DEC-0101,SPAIN,2024-07-18,2024-07-22,Standard,1,186.82,0.04,186.82,7.4728,179.35,13.03,0.00,0,179.35,166.32
ORD-009854,LINE-017728,2024-11-08,CUST-007103,NVA-TXT-0078,FRANCE,2024-11-08,2024-11-10,Standard,1,159.99,0.24,159.99,38.3976,121.59,28.03,0.00,0,121.59,93.56
ORD-009855,LINE-017729,2024-12-05,CUST-008506,NVA-TXT-0080,FRANCE,2024-12-06,2024-12-08,Standard,1,293.07,0.20,293.07,58.6140,234.46,40.41,0.00,0,234.46,194.05
ORD-009855,LINE-017730,2024-12-05,CUST-008506,NVA-DEC-0117,FRANCE,2024-12-06,2024-12-08,Standard,1,112.90,0.07,112.90,7.9030,105.00,7.19,0.00,0,105.00,97.81
ORD-009856,LINE-017731,2024-12-01,CUST-013569,NVA-TXT-0068,SPAIN,2024-12-02,2024-12-07,Standard,1,56.19,0.07,56.19,3.9333,52.26,10.43,52.26,1,0.00,-10.43
ORD-009856,LINE-017732,2024-12-01,CUST-013569,NVA-DEC-0068,SPAIN,2024-12-02,2024-12-07,Standard,2,278.80,0.15,557.60,83.6400,473.96,42.82,0.00,0,473.96,431.14
ORD-009856,LINE-017733,2024-12-01,CUST-013569,NVA-DEC-0064,SPAIN,2024-12-02,2024-12-07,Standard,2,202.17,0.17,404.34,68.7378,335.60,28.00,0.00,0,335.60,307.60
ORD-009857,LINE-017734,2024-10-27,CUST-014422,NVA-LGT-0061,FRANCE,2024-10-27,2024-11-01,Express,1,126.49,0.00,126.49,0.0000,126.49,50.31,0.00,0,126.49,76.18
ORD-009857,LINE-017735,2024-10-27,CUST-014422,NVA-DEC-0097,FRANCE,2024-10-27,2024-11-01,Express,3,270.17,0.00,810.51,0.0000,810.51,45.90,0.00,0,810.51,764.61
ORD-009858,LINE-017736,2024-08-18,CUST-011580,NVA-DEC-0115,FRANCE,2024-08-20,2024-08-23,Express,1,157.54,0.00,157.54,0.0000,157.54,11.14,0.00,0,157.54,146.40
ORD-009858,LINE-017737,2024-08-18,CUST-011580,NVA-LGT-0063,FRANCE,2024-08-20,2024-08-23,Express,1,468.93,0.00,468.93,0.0000,468.93,88.23,0.00,0,468.93,380.70
ORD-009859,LINE-017738,2024-04-09,CUST-019518,NVA-TXT-0038,SPAIN,2024-04-11,2024-04-16,Standard,2,121.42,0.00,242.84,0.0000,242.84,40.96,0.00,0,242.84,201.88
ORD-009859,LINE-017739,2024-04-09,CUST-019518,NVA-DEC-0107,SPAIN,2024-04-11,2024-04-16,Standard,2,246.48,0.00,492.96,0.0000,492.96,35.88,0.00,0,492.96,457.08
ORD-009859,LINE-017740,2024-04-09,CUST-019518,NVA-TXT-0049,SPAIN,2024-04-11,2024-04-16,Standard,1,90.42,0.05,90.42,4.5210,85.90,15.42,0.00,0,85.90,70.48
