Return_ID,Order_ID,Order_Line_ID,Return_Date,Return_Reason,Return_Amount,Return_Quantity
RET-001083,ORD-002535,LINE-004532,2024-06-17,Customer Changed Mind,1128.93,1
RET-001084,ORD-003210,LINE-005760,2024-08-29,Delivery Issue,290.75,1
RET-001085,ORD-011879,LINE-021404,2024-06-28,Customer Changed Mind,415.41,1
RET-001086,ORD-010050,LINE-018100,2024-05-07,Customer Changed Mind,409.03,1
RET-001087,ORD-000150,LINE-000266,2024-07-24,Product Not As Expected,94.94,1
RET-001088,ORD-005416,LINE-009704,2024-02-21,Customer Changed Mind,75.52,1
RET-001089,ORD-004155,LINE-007459,2024-10-06,Customer Changed Mind,85.95,1
RET-001090,ORD-006151,LINE-011009,2024-02-26,Customer Changed Mind,885.18,2
RET-001091,ORD-000049,LINE-000089,2024-10-25,Damaged Product,265.99,1
RET-001092,ORD-013087,LINE-023585,2024-04-30,Customer Changed Mind,216.84,1
RET-001093,ORD-011095,LINE-019997,2024-06-29,Product Not As Expected,164.24,1
RET-001094,ORD-011856,LINE-021369,2024-11-30,Product Not As Expected,739.88,2
RET-001095,ORD-006456,LINE-011559,2024-07-04,Customer Changed Mind,269.39,1
RET-001096,ORD-004451,LINE-007981,2025-01-02,Damaged Product,1817.41,2
RET-001097,ORD-010962,LINE-019741,2024-09-25,Product Not As Expected,158.36,1
RET-001098,ORD-007237,LINE-012919,2024-06-12,Product Not As Expected,383.36,2
RET-001099,ORD-004302,LINE-007722,2024-08-20,Product Not As Expected,1427.89,1
RET-001100,ORD-005098,LINE-009142,2024-04-08,Customer Changed Mind,613.24,1
RET-001101,ORD-012345,LINE-022235,2024-04-09,Customer Changed Mind,421.38,3
RET-001102,ORD-013178,LINE-023741,2024-07-02,Customer Changed Mind,944.6,2
RET-001103,ORD-003606,LINE-006478,2024-12-09,Product Not As Expected,329.17,1
RET-001104,ORD-003543,LINE-006356,2024-12-22,Product Not As Expected,109.87,1
RET-001105,ORD-008552,LINE-015345,2024-02-03,Damaged Product,94.97,1
RET-001106,ORD-002703,LINE-004833,2024-02-17,Customer Changed Mind,1041.21,3
RET-001107,ORD-006646,LINE-011868,2024-04-08,Wrong Product,424.49,1
RET-001108,ORD-009155,LINE-016466,2025-01-03,Customer Changed Mind,70.85,1
RET-001109,ORD-006593,LINE-011777,2024-06-17,Product Not As Expected,327.63,1
RET-001110,ORD-009691,LINE-017424,2024-06-29,Wrong Product,241.52,1
RET-001111,ORD-001729,LINE-003067,2024-06-19,Delivery Issue,1132.17,1
RET-001112,ORD-012470,LINE-022469,2024-11-17,Damaged Product,278.8,1
RET-001113,ORD-008590,LINE-015422,2024-12-16,Damaged Product,830.94,2
RET-001114,ORD-001359,LINE-002385,2024-12-02,Damaged Product,219.22,1
RET-001115,ORD-002250,LINE-004012,2024-12-12,Customer Changed Mind,153.59,2
RET-001116,ORD-003129,LINE-005612,2024-09-30,Customer Changed Mind,395.91,1
RET-001117,ORD-011788,LINE-021232,2024-12-02,Delivery Issue,161.45,1
RET-001118,ORD-009571,LINE-017198,2024-10-30,Delivery Issue,128.26,1
RET-001119,ORD-003788,LINE-006808,2024-09-30,Product Not As Expected,327.04,1
RET-001120,ORD-012608,LINE-022723,2024-03-11,Damaged Product,153.89,1
RET-001121,ORD-004082,LINE-007323,2024-02-02,Damaged Product,737.92,1
RET-001122,ORD-006185,LINE-011077,2024-08-07,Customer Changed Mind,137.62,1
RET-001123,ORD-004161,LINE-007468,2024-03-20,Product Not As Expected,354.01,1
RET-001124,ORD-008712,LINE-015642,2024-10-11,Product Not As Expected,77.01,1
RET-001125,ORD-003122,LINE-005600,2024-06-21,Customer Changed Mind,126.45,1
RET-001126,ORD-003387,LINE-006082,2024-04-14,Product Not As Expected,206.3,2
RET-001127,ORD-006523,LINE-011667,2025-01-10,Customer Changed Mind,480.61,2
RET-001128,ORD-008569,LINE-015385,2024-12-10,Wrong Product,102.91,1
RET-001129,ORD-006534,LINE-011682,2025-01-17,Wrong Product,282.17,1
RET-001130,ORD-009948,LINE-017918,2024-05-28,Damaged Product,415.71,1
RET-001131,ORD-004387,LINE-007874,2025-01-15,Damaged Product,310.41,1
RET-001132,ORD-005521,LINE-009894,2024-06-02,Customer Changed Mind,235.04,1
RET-001133,ORD-005436,LINE-009740,2024-04-03,Customer Changed Mind,162.22,1
RET-001134,ORD-007033,LINE-012561,2024-11-09,Customer Changed Mind,446.7,2
RET-001135,ORD-004041,LINE-007259,2024-05-10,Product Not As Expected,93.61,1
RET-001136,ORD-010923,LINE-019669,2024-08-20,Customer Changed Mind,240.1,1
RET-001137,ORD-004593,LINE-008243,2024-12-16,Delivery Issue,153.9,1
RET-001138,ORD-006327,LINE-011340,2024-11-25,Customer Changed Mind,373.97,1
RET-001139,ORD-002022,LINE-003613,2024-06-19,Wrong Product,190.17,1
RET-001140,ORD-004754,LINE-008542,2024-12-05,Damaged Product,84.92,1
RET-001141,ORD-013168,LINE-023725,2025-01-12,Product Not As Expected,368.86,1
RET-001142,ORD-007206,LINE-012864,2024-12-09,Delivery Issue,86.62,1
RET-001143,ORD-012791,LINE-023047,2025-01-09,Product not as expected,1122.77,2
RET-001144,ORD-010579,LINE-019050,2024-12-21,Damaged Product,229.81,1
RET-001145,ORD-001888,LINE-003359,2024-05-19,Customer Changed Mind,329.77,1
RET-001146,ORD-012217,LINE-021997,2024-09-17,Product Not As Expected,326.5,1
RET-001147,ORD-002060,LINE-003677,2024-09-24,Delivery Issue,88.39,1
RET-001148,ORD-006445,LINE-011540,2024-02-24,Damaged Product,165.02,1
RET-001149,ORD-013580,LINE-024447,2025-01-29,Damaged Product,166.39,1
RET-001150,ORD-003187,LINE-005720,2025-01-03,Customer Changed Mind,654.82,1
RET-001151,ORD-002599,LINE-004643,2024-03-30,Damaged Product,422.57,1
RET-001152,ORD-002145,LINE-003837,2024-05-22,Customer Changed Mind,405.7,2
RET-001153,ORD-004823,LINE-008663,2024-10-16,Damaged Product,270.85,1
RET-001154,ORD-002975,LINE-005341,2024-02-02,Product Not As Expected,143.57,1
RET-001155,ORD-004337,LINE-007781,2024-06-05,Product Not As Expected,325.86,2
RET-001156,ORD-001408,LINE-002482,2024-05-29,Customer Changed Mind,110.82,1
RET-001157,ORD-005531,LINE-009910,2024-12-13,Customer Changed Mind,850.87,2
RET-001158,ORD-005808,LINE-010386,2024-01-22,Damaged Product,43.49,1
RET-001159,ORD-003554,LINE-006380,2024-02-08,Customer Changed Mind,156.85,2
RET-001160,ORD-006997,LINE-012496,2024-12-21,Customer Changed Mind,391.14,1
RET-001161,ORD-006210,LINE-011124,2024-09-02,Customer Changed Mind,725.96,1
RET-001162,ORD-008520,LINE-015287,2024-01-23,Damaged Product,200.48,1
RET-001163,ORD-008146,LINE-014610,2024-10-02,Damaged Product,157.22,1
RET-001164,ORD-000313,LINE-000557,2024-07-18,Damaged Product,109.0,1
RET-001165,ORD-011307,LINE-020386,2024-01-30,Product Not As Expected,266.74,2
RET-001166,ORD-009299,LINE-016726,2024-12-22,Damaged Product,212.53,1
RET-001167,ORD-006912,LINE-012342,2024-07-04,Product Not As Expected,162.78,1
RET-001168,ORD-004928,LINE-008843,2024-05-21,Product Not As Expected,333.88,1
RET-001169,ORD-011600,LINE-020910,2024-11-16,Damaged Product,164.54,1
RET-001170,ORD-005202,LINE-009327,2024-06-12,Product Not As Expected,677.6,2
RET-001171,ORD-005157,LINE-009250,2024-02-13,Delivery Issue,446.2,1
RET-001172,ORD-002925,LINE-005252,2024-07-22,Damaged Product,368.63,1
RET-001173,ORD-011445,LINE-020635,2024-10-11,Customer Changed Mind,966.02,2
RET-001174,ORD-001217,LINE-002137,2024-07-27,Damaged Product,183.75,1
RET-001175,ORD-000523,LINE-000912,2024-03-15,Damaged Product,132.08,1
RET-001176,ORD-008241,LINE-014789,2024-06-20,Damaged Product,524.6,1
RET-001177,ORD-013187,LINE-023766,2024-12-28,Wrong Product,179.55,1
RET-001178,ORD-012808,LINE-023080,2024-01-16,Product Not As Expected,340.49,1
RET-001179,ORD-006920,LINE-012354,2024-11-19,Damaged Product,190.58,1
RET-001180,ORD-004968,LINE-008909,2024-08-22,Product Not As Expected,297.9,1
RET-001181,ORD-003977,LINE-007147,2024-05-01,Customer Changed Mind,80.32,1
RET-001182,ORD-000759,LINE-001327,2024-08-15,Delivery Issue,214.11,1
RET-001183,ORD-007811,LINE-013998,2024-08-28,Delivery Issue,90.05,2
RET-001184,ORD-012833,LINE-023129,2024-02-21,Customer Changed Mind,293.96,1
RET-001185,ORD-003056,LINE-005486,2024-09-08,Customer Changed Mind,194.25,1
RET-001186,ORD-003456,LINE-006205,2024-05-18,Damaged Product,188.62,1
RET-001187,ORD-011094,LINE-019995,2024-10-26,Product Not As Expected,124.4,1
RET-001188,ORD-013328,LINE-024017,2024-12-01,Delivery Issue,269.95,1
RET-001189,ORD-005147,LINE-009231,2025-01-12,Customer Changed Mind,2147.04,4
RET-001190,ORD-004296,LINE-007709,2024-07-11,Damaged Product,309.81,1
RET-001191,ORD-005151,LINE-009239,2024-12-04,Product Not As Expected,318.34,1
RET-001192,ORD-004602,LINE-008258,2024-04-07,Damaged Product,156.59,1
RET-001193,ORD-003102,LINE-005571,2024-12-25,Delivery Issue,267.29,1
RET-001194,ORD-013229,LINE-023846,2024-04-02,Customer Changed Mind,122.0,1
RET-001195,ORD-011105,LINE-020011,2024-06-12,Wrong Product,424.01,1
RET-001196,ORD-006284,LINE-011254,2024-07-08,Product Not As Expected,544.77,1
RET-001197,ORD-007808,LINE-013992,2024-10-14,Customer Changed Mind,1688.71,1
RET-001198,ORD-006984,LINE-012469,2024-08-30,Product Not As Expected,490.87,1
RET-001199,ORD-004635,LINE-008310,2024-11-30,Customer Changed Mind,804.2,1
RET-001200,ORD-007817,LINE-014012,2024-03-12,Product Not As Expected,83.05,1
RET-001201,ORD-001336,LINE-002344,2024-02-09,Customer Changed Mind,283.79,1
RET-001202,ORD-001296,LINE-002271,2024-07-30,Delivery Issue,197.7,1
RET-001203,ORD-006515,LINE-011653,2024-08-18,Customer Changed Mind,169.63,1
RET-001204,ORD-001179,LINE-002072,2024-03-04,Damaged Product,467.54,1
RET-001205,ORD-007997,LINE-014331,2024-10-15,Delivery Issue,1554.16,4
RET-001206,ORD-010651,LINE-019192,2024-05-24,Customer Changed Mind,350.65,2
RET-001207,ORD-007594,LINE-013620,2024-10-30,Customer Changed Mind,1255.84,1
RET-001208,ORD-011085,LINE-019975,2024-09-28,Customer Changed Mind,96.4,1
RET-001209,ORD-005801,LINE-010374,2025-01-26,Wrong Product,513.61,1
RET-001210,ORD-004509,LINE-008080,2024-03-07,Customer Changed Mind,405.94,1
RET-001211,ORD-004833,LINE-008677,2024-08-12,Product Not As Expected,182.82,1
RET-001212,ORD-012731,LINE-022952,2024-12-02,Product Not As Expected,409.26,2
RET-001213,ORD-002408,LINE-004305,2024-07-22,Product Not As Expected,194.87,1
RET-001214,ORD-009510,LINE-017090,2024-04-27,Product Not As Expected,469.81,1
RET-001215,ORD-008946,LINE-016071,2024-10-31,Product Not As Expected,288.19,1
RET-001216,ORD-011781,LINE-021221,2024-08-05,Damaged Product,167.62,1
RET-001217,ORD-012999,LINE-023439,2024-05-10,Customer Changed Mind,285.66,2
RET-001218,ORD-010865,LINE-019570,2025-01-31,Customer Changed Mind,413.7,1
RET-001219,ORD-011843,LINE-021341,2024-11-18,Damaged Product,334.7,1
RET-001220,ORD-005596,LINE-010034,2024-02-14,Damaged Product,361.74,1
RET-001221,ORD-004392,LINE-007884,2024-05-02,Customer Changed Mind,1396.74,3
RET-001222,ORD-011961,LINE-021550,2025-01-06,Product Not As Expected,1569.89,4
RET-001223,ORD-002863,LINE-005138,2024-11-03,Damaged Product,121.39,1
RET-001224,ORD-007434,LINE-013298,2024-11-27,Product Not As Expected,144.12,1
RET-001225,ORD-008767,LINE-015747,2025-02-16,Customer Changed Mind,988.22,1
RET-001226,ORD-008951,LINE-016079,2025-01-21,Product Not As Expected,624.62,2
RET-001227,ORD-005435,LINE-009739,2024-10-02,Customer Changed Mind,721.1,2
RET-001228,ORD-013051,LINE-023525,2025-01-08,Product Not As Expected,548.81,2
RET-001229,ORD-001668,LINE-002949,2024-03-05,Customer Changed Mind,114.54,2
RET-001230,ORD-007165,LINE-012793,2025-01-03,Product Not As Expected,473.99,1
RET-001231,ORD-010656,LINE-019203,2024-06-25,Damaged Product,386.36,1
RET-001232,ORD-007701,LINE-013808,2024-02-08,Customer Changed Mind,1858.08,4
RET-001233,ORD-005672,LINE-010171,2024-12-30,Customer Changed Mind,870.14,1
RET-001234,ORD-004951,LINE-008882,2024-07-07,Product Not As Expected,187.54,2
RET-001235,ORD-011365,LINE-020483,2024-12-13,Customer Changed Mind,203.75,1
RET-001236,ORD-006517,LINE-011658,2024-12-23,Damaged Product,134.04,1
RET-001237,ORD-012016,LINE-021635,2025-01-15,Customer Changed Mind,455.13,1
RET-001238,ORD-008640,LINE-015504,2024-04-26,Customer Changed Mind,78.25,1
RET-001239,ORD-011793,LINE-021246,2024-06-21,Wrong Product,442.14,1
RET-001240,ORD-008912,LINE-016020,2024-07-05,Customer Changed Mind,238.19,2
RET-001241,ORD-004545,LINE-008144,2024-02-07,Product Not As Expected,135.78,1
RET-001242,ORD-011836,LINE-021321,2025-01-16,Customer Changed Mind,155.53,1
RET-001243,ORD-004887,LINE-008770,2024-02-05,Product Not As Expected,164.99,1
RET-001244,ORD-004548,LINE-008152,2024-07-27,Wrong Product,315.42,1
RET-001245,ORD-010902,LINE-019635,2024-06-15,Customer Changed Mind,485.07,1
RET-001246,ORD-004963,LINE-008901,2024-07-15,Product Not As Expected,100.8,1
RET-001247,ORD-008186,LINE-014674,2024-12-14,Product Not As Expected,82.94,1
RET-001248,ORD-000311,LINE-000552,2025-01-11,Customer Changed Mind,453.28,5
RET-001249,ORD-009100,LINE-016361,2025-01-10,Damaged Product,116.83,1
RET-001250,ORD-002369,LINE-004232,2024-10-31,Delivery Issue,158.47,1
RET-001251,ORD-000048,LINE-000085,2025-01-12,Customer Changed Mind,530.68,1
RET-001252,ORD-009925,LINE-017867,2024-02-28,Product Not As Expected,251.81,1
RET-001253,ORD-012070,LINE-021722,2024-07-14,Damaged Product,46.79,1
RET-001254,ORD-005892,LINE-010531,2024-12-25,Damaged Product,390.4,2
RET-001255,ORD-001386,LINE-002431,2024-04-17,Customer Changed Mind,281.9,2
RET-001256,ORD-002895,LINE-005197,2024-05-27,Customer Changed Mind,696.14,2
RET-001257,ORD-008977,LINE-016129,2024-03-17,Wrong Product,740.5,2
RET-001258,ORD-007434,LINE-013299,2024-11-29,Product Not As Expected,177.94,1
RET-001259,ORD-007322,LINE-013089,2024-10-28,Customer Changed Mind,586.53,1
RET-001260,ORD-008022,LINE-014382,2024-07-01,Product Not As Expected,238.29,1
RET-001261,ORD-004812,LINE-008644,2024-09-15,Product Not As Expected,425.64,2
RET-001262,ORD-009143,LINE-016441,2024-03-17,Delivery Issue,580.96,1
RET-001263,ORD-007796,LINE-013967,2024-11-30,Product Not As Expected,652.49,1
RET-001264,ORD-005025,LINE-009007,2024-03-21,Product Not As Expected,265.22,2
RET-001265,ORD-002471,LINE-004415,2024-10-10,Damaged Product,227.89,1
RET-001266,ORD-007887,LINE-014136,2024-11-25,Wrong Product,86.35,1
RET-001267,ORD-005227,LINE-009370,2024-02-15,Customer Changed Mind,221.01,1
RET-001268,ORD-003853,LINE-006929,2024-04-06,Damaged Product,232.22,1
RET-001269,ORD-005852,LINE-010464,2024-01-16,Wrong Product,361.6,2
RET-001270,ORD-002158,LINE-003859,2024-01-25,Damaged Product,66.05,1
RET-001271,ORD-012626,LINE-022752,2024-12-01,Wrong Product,478.68,1
RET-001272,ORD-009167,LINE-016489,2024-08-24,Product Not As Expected,250.64,1
RET-001273,ORD-003149,LINE-005640,2024-09-26,Product Not As Expected,378.62,1
RET-001274,ORD-004676,LINE-008379,2024-07-02,Customer Changed Mind,169.82,1
RET-001275,ORD-004228,LINE-007597,2024-06-22,Damaged Product,76.99,1
RET-001276,ORD-012277,LINE-022109,2025-01-11,Customer Changed Mind,289.54,1
RET-001277,ORD-002520,LINE-004510,2024-04-06,Damaged Product,675.56,2
RET-001278,ORD-009377,LINE-016856,2024-12-21,Customer Changed Mind,347.94,1
RET-001279,ORD-004367,LINE-007837,2024-12-26,Damaged Product,140.79,1
RET-001280,ORD-001854,LINE-003294,2024-06-21,Product Not As Expected,337.32,1
RET-001281,ORD-008622,LINE-015475,2024-10-10,Damaged Product,224.36,1
RET-001282,ORD-002696,LINE-004821,2024-05-15,Wrong Product,268.26,1
RET-001283,ORD-011126,LINE-020051,2024-04-08,Customer Changed Mind,798.32,2
RET-001284,ORD-001641,LINE-002901,2024-07-06,Wrong Product,292.58,1
RET-001285,ORD-004878,LINE-008755,2024-01-25,Product Not As Expected,367.05,2
RET-001286,ORD-012374,LINE-022293,2024-04-28,Customer Changed Mind,758.88,1
RET-001287,ORD-007188,LINE-012838,2024-11-18,Damaged Product,100.95,1
RET-001288,ORD-003936,LINE-007080,2024-07-26,Wrong Product,764.79,3
RET-001289,ORD-005662,LINE-010148,2024-04-27,Delivery Issue,278.53,1
RET-001290,ORD-008576,LINE-015399,2024-07-27,Damaged Product,646.32,1
RET-001291,ORD-010385,LINE-018688,2024-03-07,Customer Changed Mind,1133.0,1
RET-001292,ORD-010156,LINE-018297,2024-05-24,Product Not As Expected,62.89,1
RET-001293,ORD-012119,LINE-021814,2024-11-08,Wrong Product,186.96,1
RET-001294,ORD-009798,LINE-017626,2024-10-29,Customer Changed Mind,283.8,1
RET-001295,ORD-005535,LINE-009917,2024-10-26,Customer Changed Mind,159.2,3
RET-001296,ORD-005316,LINE-009523,2024-11-17,Customer Changed Mind,88.26,1
RET-001297,ORD-007110,LINE-012694,2024-07-10,Customer Changed Mind,811.3,2
RET-001298,ORD-000257,LINE-000446,2024-06-01,Product Not As Expected,1559.91,1
RET-001299,ORD-001707,LINE-003029,2024-05-14,Wrong Product,441.61,1
RET-001300,ORD-007351,LINE-013137,2024-03-22,Customer Changed Mind,177.38,2
RET-001301,ORD-001415,LINE-002496,2024-11-20,Customer Changed Mind,823.71,1
RET-001302,ORD-004438,LINE-007962,2024-07-20,Wrong Product,442.39,1
RET-001303,ORD-003879,LINE-006979,2024-01-31,Customer Changed Mind,93.49,1
RET-001304,ORD-003537,LINE-006346,2024-08-30,Customer Changed Mind,80.9,1
RET-001305,ORD-001102,LINE-001940,2024-02-11,Customer Changed Mind,359.41,3
RET-001306,ORD-001760,LINE-003122,2024-02-15,Product Not As Expected,126.75,1
RET-001307,ORD-009634,LINE-017317,2024-02-19,Product Not As Expected,146.19,1
RET-001308,ORD-008030,LINE-014395,2024-10-31,Product Not As Expected,127.12,1
RET-001309,ORD-006918,LINE-012350,2024-11-28,Customer Changed Mind,78.52,1
RET-001310,ORD-008249,LINE-014804,2024-09-15,Customer Changed Mind,220.48,2
RET-001311,ORD-009594,LINE-017242,2024-08-20,Product Not As Expected,262.31,1
RET-001312,ORD-010645,LINE-019181,2024-07-28,Product Not As Expected,108.42,1
RET-001313,ORD-004547,LINE-008148,2024-12-02,Damaged Product,378.79,2
RET-001314,ORD-008226,LINE-014760,2024-04-23,Customer Changed Mind,317.44,1
RET-001315,ORD-011296,LINE-020363,2024-09-01,Delivery Issue,597.01,1
RET-001316,ORD-004182,LINE-007512,2024-10-28,Product Not As Expected,353.5,1
RET-001317,ORD-005628,LINE-010096,2024-02-01,Damaged Product,363.45,1
RET-001318,ORD-002708,LINE-004839,2024-06-28,Product Not As Expected,262.79,1
RET-001319,ORD-006660,LINE-011897,2024-08-16,Customer Changed Mind,400.54,2
RET-001320,ORD-010214,LINE-018391,2024-01-27,Customer Changed Mind,387.67,1
RET-001321,ORD-013206,LINE-023799,2024-02-16,Product Not As Expected,214.65,1
RET-001322,ORD-009028,LINE-016221,2024-08-22,Delivery Issue,152.5,1
RET-001323,ORD-008275,LINE-014844,2024-03-14,Damaged Product,116.13,1
RET-001324,ORD-001983,LINE-003531,2024-12-20,Product Not As Expected,439.31,1
RET-001325,ORD-006115,LINE-010937,2024-04-25,Wrong Product,887.35,2
RET-001326,ORD-012356,LINE-022253,2024-04-10,Wrong Product,381.54,1
RET-001327,ORD-012326,LINE-022202,2024-04-05,Wrong Product,379.18,2
RET-001328,ORD-008129,LINE-014575,2025-01-11,Product Not As Expected,519.5,1
RET-001329,ORD-007402,LINE-013240,2024-07-22,Damaged Product,1666.03,1
RET-001330,ORD-005900,LINE-010544,2024-02-10,Damaged Product,143.66,1
RET-001331,ORD-007266,LINE-012978,2024-02-12,Wrong Product,832.08,2
RET-001332,ORD-009481,LINE-017043,2024-07-13,Product Not As Expected,132.73,1
RET-001333,ORD-005746,LINE-010289,2024-02-10,Product Not As Expected,343.62,1
RET-001334,ORD-011196,LINE-020182,2024-01-31,Delivery Issue,974.56,1
RET-001335,ORD-002614,LINE-004667,2024-11-30,Delivery Issue,1600.98,3
RET-001336,ORD-010628,LINE-019141,2024-11-24,Damaged Product,337.83,1
RET-001337,ORD-011016,LINE-019842,2024-04-19,Customer Changed Mind,653.31,2
RET-001338,ORD-000708,LINE-001235,2024-08-22,Wrong Product,116.33,1
RET-001339,ORD-012262,LINE-022086,2024-12-20,Product Not As Expected,215.21,1
RET-001340,ORD-003233,LINE-005800,2024-09-02,Damaged Product,150.74,1
RET-001341,ORD-004759,LINE-008552,2024-12-05,Damaged Product,401.44,2
RET-001342,ORD-012034,LINE-021664,2024-02-26,Damaged Product,126.3,1
RET-001343,ORD-011325,LINE-020414,2024-12-08,Product Not As Expected,217.82,1
RET-001344,ORD-005391,LINE-009659,2024-06-05,Product Not As Expected,179.18,1
RET-001345,ORD-005992,LINE-010711,2024-08-15,Customer Changed Mind,351.34,1
RET-001346,ORD-002140,LINE-003829,2024-09-19,Damaged Product,2638.82,2
RET-001347,ORD-007939,LINE-014227,2024-05-09,Product Not As Expected,280.4,1
RET-001348,ORD-005383,LINE-009644,2025-01-20,Product Not As Expected,209.49,1
RET-001349,ORD-004165,LINE-007477,2025-01-30,Damaged Product,64.68,1
RET-001350,ORD-013303,LINE-023975,2024-07-09,Customer Changed Mind,275.53,1
RET-001351,ORD-000814,LINE-001419,2024-08-11,Delivery Issue,189.37,1
RET-001352,ORD-011076,LINE-019954,2024-04-23,Customer Changed Mind,209.5,1
RET-001353,ORD-001033,LINE-001803,2024-07-21,Wrong Product,99.05,1
RET-001354,ORD-011521,LINE-020777,2024-12-24,Damaged Product,356.98,1
RET-001355,ORD-002498,LINE-004468,2024-09-01,Delivery Issue,446.57,1
RET-001356,ORD-008853,LINE-015907,2024-08-26,Product Not As Expected,212.79,1
RET-001357,ORD-007817,LINE-014013,2024-02-23,Wrong Product,226.74,1
RET-001358,ORD-001573,LINE-002779,2024-07-09,Customer Changed Mind,52.09,1
RET-001359,ORD-010814,LINE-019484,2024-06-10,Customer Changed Mind,405.12,1
RET-001360,ORD-005794,LINE-010365,2024-03-04,Product Not As Expected,218.85,2
RET-001361,ORD-000856,LINE-001493,2024-08-02,Customer Changed Mind,194.84,1
