Marketing_ID,Date,Country,Channel,Campaign_ID,Campaign_Name,Spend,Impressions,Clicks
MKT-000937,2024-04-14,France,Email Marketing,CAMP-FR-EML-020,Loyal Customer Offer FR,296.57,12458,780
MKT-000938,2024-04-14,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,684.10,17361,690
MKT-000939,2024-04-14,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,553.27,32422,654
MKT-000940,2024-04-14,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,54.04,4725,263
MKT-000941,2024-04-14,Portugal,Google Ads,CAMP-PT-GGL-016,Black Friday Search PT,103.95,3660,115
MKT-000942,2024-04-14,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,79.87,6270,106
MKT-000943,2024-04-14,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,95.20,6257,279
MKT-000944,2024-04-14,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,215.86,2477,95
MKT-000945,2024-04-14,Spain,Meta Ads,CAMP-ES-MTA-014,spain expansion es,179.20,6890,179
MKT-000946,2024-04-15,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,327.76,12623,838
MKT-000947,2024-04-15,France,Google Ads,CAMP-FR-GGL-027,Brand Search FR,886.10,25703,1247
MKT-000948,2024-04-15,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,646.96,35120,923
MKT-000949,2024-04-15,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,52.17,4410,268
MKT-000950,2024-04-15,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,113.91,4621,148
MKT-000951,2024-04-15,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,95.84,11718,168
MKT-000952,2024-04-15,Spain,Email Marketing,CAMP-ES-EML-048,Welcome Series ES,121.07,9415,426
MKT-000953,2024-04-15,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,234.14,5622,216
MKT-000954,2024-04-15,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,251.98,16551,368
MKT-000955,2024-04-16,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,363.15,23437,1477
MKT-000956,2024-04-16,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,757.73,13321,444
MKT-000957,2024-04-16,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,596.03,32109,738
MKT-000958,2024-04-16,Portugal,Email Marketing,CAMP-PT-EML-018,Product Launch PT,52.70,4157,156
MKT-000959,2024-04-16,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,130.61,2165,86
MKT-000960,2024-04-16,Portugal,Meta Ads,CAMP-PT-MTA-032,Spring Collection PT,91.22,10274,141
MKT-000961,2024-04-16,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,122.10,13729,500
MKT-000962,2024-04-16,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,256.33,6215,150
MKT-000963,2024-04-16,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,174.44,8944,127
MKT-000964,2024-04-17,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,395.21,21742,1302
MKT-000965,2024-04-17,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,709.11,15832,732
MKT-000966,2024-04-17,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,549.32,31706,490
MKT-000967,2024-04-17,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,39.35,4372,247
MKT-000968,2024-04-17,Portugal,Google Ads,CAMP-PT-GGL-016,Black Friday Search PT,134.19,1455,64
MKT-000969,2024-04-17,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,107.65,3831,90
MKT-000970,2024-04-17,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,100.40,4615,292
MKT-000971,2024-04-17,Spain,Google Ads,CAMP-ES-GGL-013,Brand Search ES,221.73,4793,170
MKT-000972,2024-04-17,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,194.45,7625,178
MKT-000973,2024-04-18,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,424.76,21699,1184
MKT-000974,2024-04-18,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,739.46,12025,525
MKT-000975,2024-04-18,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,643.17,30605,530
MKT-000976,2024-04-18,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,60.49,3171,189
MKT-000977,2024-04-18,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,131.23,2232,78
MKT-000978,2024-04-18,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,112.62,5308,114
MKT-000979,2024-04-18,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,97.80,4989,379
MKT-000980,2024-04-18,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,290.99,4456,130
MKT-000981,2024-04-18,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,180.90,9544,178
MKT-000982,2024-04-19,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,342.79,10440,788
MKT-000983,2024-04-19,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,710.95,15507,613
MKT-000984,2024-04-19,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,647.81,18382,475
MKT-000985,2024-04-19,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,58.28,4990,226
MKT-000986,2024-04-19,Portugal,Google Ads,CAMP-PT-GGL-031,Brand Search PT,121.22,1685,60
MKT-000987,2024-04-19,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,97.86,7196,150
MKT-000988,2024-04-19,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,85.86,8059,376
MKT-000989,2024-04-19,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,256.97,6884,209
MKT-000990,2024-04-19,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,195.94,6473,175
MKT-000991,2024-04-20,France,Email Marketing,CAMP-FR-EML-042,Newsletter FR,323.99,41512,1971
MKT-000992,2024-04-20,France,Google Ads,CAMP-FR-GGL-010,Home Decor Search FR,858.48,16726,662
MKT-000993,2024-04-20,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,509.43,43754,569
MKT-000994,2024-04-20,Portugal,Email Marketing,CAMP-PT-EML-018,Product Launch PT,49.59,7921,338
MKT-000995,2024-04-20,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,140.79,1920,73
MKT-000996,2024-04-20,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,89.15,3955,86
MKT-000997,2024-04-20,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,100.98,7999,443
MKT-000998,2024-04-20,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,197.18,3973,146
MKT-000999,2024-04-20,Spain,Meta Ads,CAMP-ES-MTA-040,Spring Collection ES,205.46,21915,381
MKT-001000,2024-04-21,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,340.86,14332,913
MKT-001001,2024-04-21,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,764.16,12053,436
MKT-001002,2024-04-21,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,420.73,42459,878
MKT-001003,2024-04-21,Portugal,Email Marketing,CAMP-PT-EML-018,Product Launch PT,39.67,2248,123
MKT-001004,2024-04-21,Portugal,Google Ads,CAMP-PT-GGL-007,Seasonal Search PT,87.26,2149,63
MKT-001005,2024-04-21,Portugal,Meta Ads,CAMP-PT-MTA-032,Spring Collection PT,80.91,7178,164
MKT-001006,2024-04-21,Spain,Email Marketing,CAMP-ES-EML-048,Welcome Series ES,117.72,16689,670
MKT-001007,2024-04-21,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,233.97,3735,112
MKT-001008,2024-04-21,Spain,Meta Ads,CAMP-ES-MTA-005,Home Refresh ES,136.02,9031,204
MKT-001009,2024-04-22,France,Email Marketing,CAMP-FR-EML-020,Loyal Customer Offer FR,388.75,23746,1465
MKT-001010,2024-04-22,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,770.79,22376,715
MKT-001011,2024-04-22,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,619.12,27310,719
MKT-001012,2024-04-22,Portugal,Email Marketing,CAMP-PT-EML-018,Product Launch PT,59.15,4606,193
MKT-001013,2024-04-22,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,142.17,2417,80
MKT-001014,2024-04-22,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,102.91,5122,82
MKT-001015,2024-04-22,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,99.17,8239,306
MKT-001016,2024-04-22,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,251.38,3823,140
MKT-001017,2024-04-22,Spain,Meta Ads,CAMP-ES-MTA-040,Spring Collection ES,154.30,5151,130
MKT-001018,2024-04-23,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,351.51,32835,1527
MKT-001019,2024-04-23,France,Google Ads,CAMP-FR-GGL-047,Christmas Search FR,803.76,23580,628
MKT-001020,2024-04-23,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,629.65,61761,1395
MKT-001021,2024-04-23,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,61.41,3769,209
MKT-001022,2024-04-23,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,106.95,1537,64
MKT-001023,2024-04-23,Portugal,Meta Ads,CAMP-PT-MTA-032,Spring Collection PT,89.58,9022,130
MKT-001024,2024-04-23,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,121.92,4853,318
MKT-001025,2024-04-23,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,190.59,8497,197
MKT-001026,2024-04-23,Spain,Meta Ads,CAMP-ES-MTA-005,Home Refresh ES,172.42,27790,408
MKT-001027,2024-04-24,France,Email Marketing,CAMP-FR-EML-020,Loyal Customer Offer FR,375.12,23587,1102
MKT-001028,2024-04-24,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,773.98,17568,635
MKT-001029,2024-04-24,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,640.42,44596,953
MKT-001030,2024-04-24,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,51.78,5933,256
MKT-001031,2024-04-24,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,116.07,4592,110
MKT-001032,2024-04-24,Portugal,Meta Ads,CAMP-PT-MTA-017,Black Friday Campaign PT,88.96,4781,113
MKT-001033,2024-04-24,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,116.76,11951,775
MKT-001034,2024-04-24,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,228.88,3937,144
MKT-001035,2024-04-24,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,191.01,7332,145
MKT-001036,2024-04-25,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,325.08,37987,2397
MKT-001037,2024-04-25,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,810.81,16153,668
MKT-001038,2024-04-25,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,624.50,21448,496
MKT-001039,2024-04-25,Portugal,Email Marketing,CAMP-PT-EML-038,Loyal Customer Offer PT,44.93,4298,222
MKT-001040,2024-04-25,Portugal,Google Ads,CAMP-PT-GGL-031,Brand Search PT,119.05,2732,91
MKT-001041,2024-04-25,Portugal,Meta Ads,CAMP-PT-MTA-032,Spring Collection PT,78.23,5097,95
MKT-001042,2024-04-25,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,137.79,5384,367
MKT-001043,2024-04-25,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,259.85,4742,209
MKT-001044,2024-04-25,Spain,Meta Ads,CAMP-ES-MTA-045,Black Friday Campaign ES,177.17,12517,235
MKT-001045,2024-04-26,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,344.34,19046,1016
MKT-001046,2024-04-26,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,768.09,12336,530
MKT-001047,2024-04-26,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,626.90,57397,1204
MKT-001048,2024-04-26,Portugal,Email Marketing,CAMP-PT-EML-018,Product Launch PT,54.81,6995,430
MKT-001049,2024-04-26,Portugal,Google Ads,CAMP-PT-GGL-031,Brand Search PT,116.09,3281,88
MKT-001050,2024-04-26,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,102.63,5206,112
MKT-001051,2024-04-26,Spain,Email Marketing,CAMP-ES-EML-023,Newsletter ES,96.39,3728,228
MKT-001052,2024-04-26,Spain,Google Ads,CAMP-ES-GGL-013,Brand Search ES,245.64,6897,164
MKT-001053,2024-04-26,Spain,Meta Ads,CAMP-ES-MTA-005,Home Refresh ES,200.93,17912,255
MKT-001054,2024-04-27,France,Email Marketing,CAMP-FR-EML-020,Loyal Customer Offer FR,275.79,16556,963
MKT-001055,2024-04-27,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,628.14,21588,626
MKT-001056,2024-04-27,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,776.64,53187,877
MKT-001057,2024-04-27,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,53.19,3544,217
MKT-001058,2024-04-27,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,98.95,1393,45
MKT-001059,2024-04-27,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,113.49,6635,154
MKT-001060,2024-04-27,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,134.53,4110,290
MKT-001061,2024-04-27,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,263.94,3485,144
MKT-001062,2024-04-27,Spain,Meta Ads,CAMP-ES-MTA-005,Home Refresh ES,201.45,8897,174
MKT-001063,2024-04-28,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,260.85,17364,1066
MKT-001064,2024-04-28,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR ,601.07,9159,452
MKT-001065,2024-04-28,France,Meta Ads,CAMP-FR-MTA-011,Spring Collection FR,477.22,38293,555
MKT-001066,2024-04-28,Portugal,Email Marketing,CAMP-PT-EML-038,Loyal Customer Offer PT,59.13,3658,247
MKT-001067,2024-04-28,Portugal,Google Ads,CAMP-PT-GGL-031,Brand Search PT,101.42,2079,63
MKT-001068,2024-04-28,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,78.42,3524,77
MKT-001069,2024-04-28,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,113.05,6081,305
MKT-001070,2024-04-28,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,240.95,2268,103
MKT-001071,2024-04-28,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,141.31,9939,168
MKT-001072,2024-04-29,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,393.12,66231,3428
MKT-001073,2024-04-29,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,722.59,9197,414
MKT-001074,2024-04-29,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,693.50,50628,624
MKT-001075,2024-04-29,Portugal,Email Marketing,CAMP-PT-EML-038,Loyal Customer Offer PT,52.57,4321,242
MKT-001076,2024-04-29,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,99.41,1593,62
MKT-001077,2024-04-29,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,96.09,7909,104
MKT-001078,2024-04-29,Spain,Email Marketing,CAMP-ES-EML-048,Welcome Series ES,122.24,7772,451
MKT-001079,2024-04-29,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,207.29,6093,167
MKT-001080,2024-04-29,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,191.59,11577,138
MKT-001081,2024-04-30,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,383.32,19750,1083
MKT-001082,2024-04-30,France,Google Ads,CAMP-FR-GGL-027,Brand Search FR,723.23,9666,416
MKT-001083,2024-04-30,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,537.81,28163,754
MKT-001084,2024-04-30,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,54.00,5339,337
MKT-001085,2024-04-30,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,111.74,2768,92
MKT-001086,2024-04-30,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,93.01,5691,102
MKT-001087,2024-04-30,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,98.99,13640,698
MKT-001088,2024-04-30,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,196.97,3787,107
MKT-001089,2024-04-30,Spain,Meta Ads,CAMP-ES-MTA-014,Spain Expansion ES,178.17,7136,143
MKT-001090,2024-05-01,France,Email Marketing,CAMP-FR-EML-020,Loyal Customer Offer FR,384.25,21924,1356
MKT-001091,2024-05-01,France,Google Ads,CAMP-FR-GGL-027,Brand Search FR,860.87,22070,829
MKT-001092,2024-05-01,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,649.91,26922,468
MKT-001093,2024-05-01,Portugal,Email Marketing,CAMP-PT-EML-038,Loyal Customer Offer PT,54.00,2015,144
MKT-001094,2024-05-01,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,119.41,1580,64
MKT-001095,2024-05-01,Portugal,Meta Ads,CAMP-PT-MTA-032,Spring Collection PT,85.74,5065,113
MKT-001096,2024-05-01,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,118.11,10973,618
MKT-001097,2024-05-01,Spain,Google Ads,CAMP-ES-GGL-043,Home Decor Search ES,191.38,4361,121
MKT-001098,2024-05-01,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,161.94,9948,156
MKT-001099,2024-05-02,France,Email Marketing,CAMP-FR-EML-020,Loyal Customer Offer FR,359.93,25923,1403
MKT-001100,2024-05-02,France,Google Ads,CAMP-FR-GGL-001,Seasonal Search FR,695.10,17458,710
MKT-001101,2024-05-02,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,696.09,41941,798
MKT-001102,2024-05-02,Portugal,Email Marketing,CAMP-PT-EML-038,Loyal Customer Offer PT,60.24,2861,184
MKT-001103,2024-05-02,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,116.41,2082,59
MKT-001104,2024-05-02,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,94.01,4550,95
MKT-001105,2024-05-02,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,111.18,7017,366
MKT-001106,2024-05-02,Spain,Google Ads,CAMP-ES-GGL-036,Furniture Search ES,270.45,3620,150
MKT-001107,2024-05-02,Spain,Meta Ads,CAMP-ES-MTA-045,Black Friday Campaign ES,178.83,14772,209
MKT-001108,2024-05-03,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,446.82,28375,2080
MKT-001109,2024-05-03,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,857.15,12468,491
MKT-001110,2024-05-03,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,602.38,37696,1094
MKT-001111,2024-05-03,Portugal,Email Marketing,CAMP-PT-EML-018,Product Launch PT,51.46,2341,142
MKT-001112,2024-05-03,Portugal,Google Ads,CAMP-PT-GGL-031,Brand Search PT,139.47,2856,114
MKT-001113,2024-05-03,Portugal,Meta Ads,CAMP-PT-MTA-008,Home Refresh PT,104.46,6173,109
MKT-001114,2024-05-03,Spain,Email Marketing,CAMP-ES-EML-048,Welcome Series ES,126.89,7122,310
MKT-001115,2024-05-03,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,292.27,6956,172
MKT-001116,2024-05-03,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,247.46,13163,310
MKT-001117,2024-05-04,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,294.50,15252,844
MKT-001118,2024-05-04,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,581.42,12576,393
MKT-001119,2024-05-04,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,713.17,38132,953
MKT-001120,2024-05-04,Portugal,Email Marketing,CAMP-PT-EML-018,Product Launch PT,49.48,3453,218
MKT-001121,2024-05-04,Portugal,Google Ads,CAMP-PT-GGL-037,Furniture Search PT,106.02,1194,53
MKT-001122,2024-05-04,Portugal,Meta Ads,CAMP-PT-MTA-017,Black Friday Campaign PT,95.94,3809,90
MKT-001123,2024-05-04,Spain,Email Marketing,CAMP-ES-EML-015,Seasonal Promotion ES,110.22,6876,302
MKT-001124,2024-05-04,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,212.65,4817,193
MKT-001125,2024-05-04,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,231.80,20070,354
MKT-001126,2024-05-05,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,252.36,16818,1070
MKT-001127,2024-05-05,France,Google Ads,CAMP-FR-GGL-027,Brand Search FR,684.57,9171,391
MKT-001128,2024-05-05,France,Meta Ads,CAMP-FR-MTA-035,Christmas Inspiration FR,504.11,52020,1142
MKT-001129,2024-05-05,Portugal,Email Marketing,CAMP-PT-EML-026,Seasonal Promotion PT,43.63,2934,125
MKT-001130,2024-05-05,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,95.99,2304,64
MKT-001131,2024-05-05,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,69.69,2774,71
MKT-001132,2024-05-05,Spain,Email Marketing,CAMP-ES-EML-030,Product Launch ES,96.44,8089,384
MKT-001133,2024-05-05,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,259.30,3507,149
MKT-001134,2024-05-05,Spain,Meta Ads,CAMP-ES-MTA-040,Spring Collection ES,203.96,8067,159
MKT-001135,2024-05-06,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,307.76,31728,1487
MKT-001136,2024-05-06,France,Google Ads,CAMP-FR-GGL-041,Black Friday Search FR,666.32,8981,397
MKT-001137,2024-05-06,France,Meta Ads,CAMP-FR-MTA-002,Home Refresh FR,568.83,50276,1124
MKT-001138,2024-05-06,Portugal,Email Marketing,CAMP-PT-EML-038,Loyal Customer Offer PT,48.08,7116,279
MKT-001139,2024-05-06,Portugal,Google Ads,CAMP-PT-GGL-024,Christmas Search PT,133.99,2295,92
MKT-001140,2024-05-06,Portugal,Meta Ads,CAMP-PT-MTA-017,Black Friday Campaign PT,80.27,4717,109
MKT-001141,2024-05-06,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,118.41,7877,379
MKT-001142,2024-05-06,Spain,Google Ads,CAMP-ES-GGL-013,Brand Search ES,260.64,5711,165
MKT-001143,2024-05-06,Spain,Meta Ads,CAMP-ES-MTA-045,Black Friday Campaign ES,203.22,10161,187
MKT-001144,2024-05-07,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,376.96,18609,1034
MKT-001145,2024-05-07,France,Google Ads,CAMP-FR-GGL-027,Brand Search FR,672.33,11458,354
MKT-001146,2024-05-07,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,518.06,38666,763
MKT-001147,2024-05-07,Portugal,Email Marketing,CAMP-PT-EML-033,Newsletter PT,55.66,2517,162
MKT-001148,2024-05-07,Portugal,Google Ads,CAMP-PT-GGL-016,Black Friday Search PT,109.93,2748,92
MKT-001149,2024-05-07,Portugal,Meta Ads,CAMP-PT-MTA-044,Christmas Inspiration PT,95.22,7086,140
MKT-001150,2024-05-07,Spain,Email Marketing,CAMP-ES-EML-048,Welcome Series ES,97.40,4282,272
MKT-001151,2024-05-07,Spain,Google Ads,CAMP-ES-GGL-049,Christmas Search ES,280.15,11844,331
MKT-001152,2024-05-07,Spain,Meta Ads,CAMP-ES-MTA-029,Summer Living ES,200.19,13458,235
MKT-001153,2024-05-08,France,Email Marketing,CAMP-FR-EML-028,Product Launch FR,323.46,16960,789
MKT-001154,2024-05-08,France,Google Ads,CAMP-FR-GGL-010,Home Decor Search FR,724.54,17798,591
MKT-001155,2024-05-08,France,Meta Ads,CAMP-FR-MTA-019,summer living fr,705.87,43643,862
MKT-001156,2024-05-08,Portugal,Email Marketing,CAMP-PT-EML-038,Loyal Customer Offer PT,47.46,2611,166
MKT-001157,2024-05-08,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,119.98,2969,109
MKT-001158,2024-05-08,Portugal,Meta Ads,CAMP-PT-MTA-032,Spring Collection PT,100.33,4864,118
MKT-001159,2024-05-08,Spain,Email Marketing,CAMP-ES-EML-006,Flash Sale ES,114.97,9375,350
MKT-001160,2024-05-08,Spain,Google Ads,CAMP-ES-GGL-004,Seasonal Search ES,208.97,3098,99
MKT-001161,2024-05-08,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,169.58,10001,169
MKT-001162,2024-05-09,France,Email Marketing,CAMP-FR-EML-003,Flash Sale FR,357.94,38988,2136
MKT-001163,2024-05-09,France,Google Ads,CAMP-FR-GGL-034,Furniture Search FR,625.94,16652,634
MKT-001164,2024-05-09,France,Meta Ads,CAMP-FR-MTA-039,Black Friday Campaign FR,582.33,23385,528
MKT-001165,2024-05-09,Portugal,Email Marketing,CAMP-PT-EML-018,Product Launch PT,52.66,2852,165
MKT-001166,2024-05-09,Portugal,Google Ads,CAMP-PT-GGL-046,Home Decor Search PT,121.43,2456,93
MKT-001167,2024-05-09,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,78.04,4500,78
MKT-001168,2024-05-09,Spain,Email Marketing,CAMP-ES-EML-048,Welcome Series ES,116.15,5336,305
MKT-001169,2024-05-09,Spain,Google Ads,CAMP-ES-GGL-021,Black Friday Search ES,195.92,3554,134
MKT-001170,2024-05-09,Spain,Meta Ads,CAMP-ES-MTA-022,Christmas Inspiration ES,191.74,12423,239
MKT-001171,2024-05-10,France,Email Marketing,CAMP-FR-EML-012,Seasonal Promotion FR,345.99,32248,1718
MKT-001172,2024-05-10,France,Google Ads,CAMP-FR-GGL-010,Home Decor Search FR,1027.42,22931,1013
MKT-001173,2024-05-10,France,Meta Ads,CAMP-FR-MTA-019,Summer Living FR,557.92,33103,578
MKT-001174,2024-05-10,Portugal,Email Marketing,CAMP-PT-EML-009,Flash Sale PT,51.38,2183,145
MKT-001175,2024-05-10,Portugal,Google Ads,CAMP-PT-GGL-016,Black Friday Search PT,118.54,2880,99
MKT-001176,2024-05-10,Portugal,Meta Ads,CAMP-PT-MTA-025,Summer Living PT,94.58,3017,70
